Date,.VIX,Federal Funds,.SPVXSPID,EUR=,.MRILT
1999-08-24,23.41,5.08,,,
1999-08-25,21.92,5.2,,,
1999-08-25,21.92,5.2,,,
1999-08-26,20.25,5.3,,,
1999-08-26,20.25,5.3,,,
1999-08-27,20.9,5.24,,,
1999-08-27,20.9,5.24,,,
1999-08-30,23.3,5.37,,,
1999-08-30,23.3,5.37,,,
1999-08-31,24.41,5.57,,,
1999-08-31,24.41,5.57,,,
1999-09-02,29.96,4.73,,,
1999-09-02,29.96,4.73,,,
1999-09-03,25.28,4.74,,,
1999-09-03,25.28,4.74,,,
1999-09-04,22.16,4.65,,,
1999-09-04,22.16,4.65,,,
1999-09-06,23.84,4.72,,,
1999-09-06,23.84,4.72,,,
1999-09-07,18.55,4.98,,,
1999-09-07,18.55,4.98,,,
1999-09-08,27.41,4.99,,,
1999-09-08,27.41,4.99,,,
1999-09-09,23.91,5.24,,,
1999-09-09,23.91,5.24,,,
1999-09-11,22.06,5.22,,,
1999-09-11,22.06,5.22,,,
1999-09-12,20.8,5.51,,,
1999-09-12,20.8,5.51,,,
1999-09-13,22.8,5.27,,,
1999-09-13,22.8,5.27,,,
1999-09-14,23.38,5.26,,,
1999-09-14,23.38,5.26,,,
1999-09-15,22.97,5.41,,,
1999-09-15,22.97,5.41,,,
1999-09-16,25.46,5.23,,,
1999-09-16,25.46,5.23,,,
1999-09-17,24.33,5.11,,,
1999-09-17,24.33,5.11,,,
1999-09-20,24.08,5.2,,,
1999-09-20,24.08,5.2,,,
1999-09-21,24.51,5.12,,,
1999-09-21,24.51,5.12,,,
1999-09-22,25.88,5.21,,,
1999-09-22,25.88,5.21,,,
1999-09-23,24.13,5.29,,,
1999-09-23,24.13,5.29,,,
1999-09-24,28.2,5.23,,,
1999-09-24,28.2,5.23,,,
1999-09-27,27.06,5.35,,,
1999-09-27,27.06,5.35,,,
1999-09-28,26.34,5.32,,,
1999-09-28,26.34,5.32,,,
1999-09-29,25.51,5.26,,,
1999-09-29,25.51,5.26,,,
1999-09-30,26.15,5.51,,,
1999-09-30,26.15,5.51,,,
1999-10-02,31.59,4.66,,,
1999-10-02,31.59,4.66,,,
1999-10-03,24.86,4.82,,,
1999-10-03,24.86,4.82,,,
1999-10-05,26.39,4.69,,,
1999-10-05,26.39,4.69,,,
1999-10-06,24.78,4.79,,,
1999-10-06,24.78,4.79,,,
1999-10-08,27.61,4.92,,,
1999-10-08,27.61,4.92,,,
1999-10-09,22.19,5.17,,,
1999-10-09,22.19,5.17,,,
1999-10-11,22.6,5.27,,,
1999-10-11,22.6,5.27,,,
1999-10-12,21.61,5.42,,,
1999-10-12,21.61,5.42,,,
1999-10-13,22.62,5.2,,,
1999-10-13,22.62,5.2,,,
1999-10-14,26.68,5.22,,,
1999-10-14,26.68,5.22,,,
1999-10-15,27.31,5.28,,,
1999-10-15,27.31,5.28,,,
1999-10-18,29.34,5.2,,,
1999-10-18,29.34,5.2,,,
1999-10-19,26.25,5.07,,,
1999-10-19,26.25,5.07,,,
1999-10-20,25.15,4.92,,,
1999-10-20,25.15,4.92,,,
1999-10-21,25.53,5.2,,,
1999-10-21,25.53,5.2,,,
1999-10-22,22.02,5.11,,,
1999-10-22,22.02,5.11,,,
1999-10-25,23.78,5.23,,,
1999-10-25,23.78,5.23,,,
1999-10-26,22.94,5.22,,,
1999-10-26,22.94,5.22,,,
1999-10-27,24.32,5.29,,,
1999-10-27,24.32,5.29,,,
1999-10-28,22.37,5.31,,,
1999-10-28,22.37,5.31,,,
1999-10-29,20.63,5.27,,,
1999-10-29,20.63,5.27,,,
1999-11-01,21.41,5.17,,,
1999-11-01,21.41,5.17,,,
1999-11-02,30.03,4.73,,,
1999-11-02,30.03,4.73,,,
1999-11-03,24.31,4.8,,,
1999-11-03,24.31,4.8,,,
1999-11-05,25.86,4.69,,,
1999-11-05,25.86,4.69,,,
1999-11-06,24.87,4.74,,,
1999-11-06,24.87,4.74,,,
1999-11-08,27.19,5.05,,,
1999-11-08,27.19,5.05,,,
1999-11-15,21.78,5.64,,,
1999-11-15,21.78,5.64,,,
1999-11-16,22.13,5.4,,,
1999-11-16,22.13,5.4,,,
1999-11-17,20.78,5.41,,,
1999-11-17,20.78,5.41,,,
1999-11-18,20.59,5.49,,,
1999-11-18,20.59,5.49,,,
1999-11-19,18.8,5.43,,,
1999-11-19,18.8,5.43,,,
1999-11-22,20.37,5.53,,,
1999-11-22,20.37,5.53,,,
1999-11-23,21.07,5.59,,,
1999-11-23,21.07,5.59,,,
1999-11-24,20.7,5.72,,,
1999-11-24,20.7,5.72,,,
1999-11-26,20.35,5.59,,,
1999-11-26,20.35,5.59,,,
1999-11-29,24.27,5.61,,,
1999-11-29,24.27,5.61,,,
1999-11-30,23.81,5.63,,,
1999-11-30,23.81,5.63,,,
1999-12-01,25.59,4.78,,,
1999-12-01,25.59,4.78,,,
1999-12-02,27.85,4.68,,,
1999-12-02,27.85,4.68,,,
1999-12-03,24.79,4.74,,,
1999-12-03,24.79,4.74,,,
1999-12-04,21.13,4.69,,,
1999-12-04,21.13,4.69,,,
1999-12-05,26.71,4.72,,,
1999-12-05,26.71,4.72,,,
1999-12-07,19.3,5.01,,,
1999-12-07,19.3,5.01,,,
1999-12-08,24.58,5.1,,,
1999-12-08,24.58,5.1,,,
1999-12-10,21.56,5.3,,,
1999-12-10,21.56,5.3,,,
1999-12-11,21.99,5.45,,,
1999-12-11,21.99,5.45,,,
1999-12-13,21.96,5.46,,,
1999-12-13,21.96,5.46,,,
1999-12-14,22.25,5.31,,,
1999-12-14,22.25,5.31,,,
1999-12-15,23.25,5.56,,,
1999-12-15,23.25,5.56,,,
1999-12-16,21.36,5.54,,,
1999-12-16,21.36,5.54,,,
1999-12-17,21.39,5.4,,,
1999-12-17,21.39,5.4,,,
1999-12-20,22.18,5.54,,,
1999-12-20,22.18,5.54,,,
1999-12-21,22.98,5.52,,,
1999-12-21,22.98,5.52,,,
1999-12-22,22.14,5.45,,,
1999-12-22,22.14,5.45,,,
1999-12-23,21.59,5.4,,,
1999-12-23,21.59,5.4,,,
1999-12-27,22.88,5.33,,,
1999-12-27,22.88,5.33,,,
1999-12-28,23.61,4.86,,,
1999-12-28,23.61,4.86,,,
1999-12-29,23.08,4.61,,,
1999-12-29,23.08,4.61,,,
1999-12-30,23.51,4.88,,,
1999-12-30,23.51,4.88,,,
1999-12-31,25.03,3.99,,,
2000-01-02,24.43,5.79,,,
2000-01-02,24.43,5.79,,,
2000-01-03,22.65,5.78,,,
2000-01-03,22.65,5.78,,,
2000-01-05,26.07,6.17,,,
2000-01-05,26.07,6.17,,,
2000-01-06,23.2,6.65,,,
2000-01-06,23.2,6.65,,,
2000-01-08,20.66,6.51,,,
2000-01-08,20.66,6.51,,,
2000-01-09,16.81,6.52,,,
2000-01-09,16.81,6.52,,,
2000-01-11,24.07,6.61,,,
2000-01-11,24.07,6.61,,,
2000-01-12,28.31,6.6,,,
2000-01-12,28.31,6.6,,,
2000-01-13,22.73,5.58,,,
2000-01-13,22.73,5.58,,,
2000-01-14,19.83,5.56,,,
2000-01-14,19.83,5.56,,,
2000-01-18,21.39,5.83,,,
2000-01-18,21.39,5.83,,,
2000-01-19,22.15,5.47,,,
2000-01-19,22.15,5.47,,,
2000-01-20,21.31,5.44,,,
2000-01-20,21.31,5.44,,,
2000-01-21,21.55,5.36,,,
2000-01-21,21.55,5.36,,,
2000-01-24,21.43,5.53,,,
2000-01-24,21.43,5.53,,,
2000-01-25,23.79,5.46,,,
2000-01-25,23.79,5.46,,,
2000-01-26,22.91,5.52,,,
2000-01-26,22.91,5.52,,,
2000-01-27,22.37,5.61,,,
2000-01-27,22.37,5.61,,,
2000-01-28,23.75,5.58,,,
2000-01-28,23.75,5.58,,,
2000-01-31,26.78,5.87,,,
2000-01-31,26.78,5.87,,,
2000-02-02,23.02,5.64,,,
2000-02-02,23.02,5.64,,,
2000-02-03,21.62,5.76,,,
2000-02-03,21.62,5.76,,,
2000-02-05,26.81,6.05,,,
2000-02-05,26.81,6.05,,,
2000-02-06,21.32,6.44,,,
2000-02-06,21.32,6.44,,,
2000-02-08,20.2,6.42,,,
2000-02-08,20.2,6.42,,,
2000-02-10,20.98,6.68,,,
2000-02-10,20.98,6.68,,,
2000-02-11,23.71,6.54,,,
2000-02-11,23.71,6.54,,,
2000-02-14,24.67,5.79,,,
2000-02-14,24.67,5.79,,,
2000-02-15,24.08,5.85,,,
2000-02-15,24.08,5.85,,,
2000-02-16,23.2,5.67,,,
2000-02-16,23.2,5.67,,,
2000-02-17,22.9,5.66,,,
2000-02-17,22.9,5.66,,,
2000-02-18,23.37,5.7,,,
2000-02-18,23.37,5.7,,,
2000-02-22,25.91,5.81,,,
2000-02-22,25.91,5.81,,,
2000-02-23,25.2,5.77,,,
2000-02-23,25.2,5.77,,,
2000-02-24,24.18,5.76,,,
2000-02-24,24.18,5.76,,,
2000-02-25,24.13,5.73,,,
2000-02-25,24.13,5.73,,,
2000-02-28,25.9,5.81,,,
2000-02-28,25.9,5.81,,,
2000-02-29,23.76,5.85,,,
2000-02-29,23.76,5.85,,,
2000-03-01,24.36,5.43,,,
2000-03-01,24.36,5.43,,,
2000-03-02,22.72,5.71,,,
2000-03-02,22.72,5.71,,,
2000-03-03,19.98,5.72,,,
2000-03-03,19.98,5.72,,,
2000-03-04,24.99,6.15,,,
2000-03-04,24.99,6.15,,,
2000-03-05,30.0,6.05,,,
2000-03-05,30.0,6.05,,,
2000-03-07,20.51,7.03,,,
2000-03-07,20.51,7.03,,,
2000-03-08,20.29,6.45,,,
2000-03-08,20.29,6.45,,,
2000-03-10,20.99,6.46,,,
2000-03-10,20.99,6.46,,,
2000-03-11,24.05,6.48,,,
2000-03-11,24.05,6.48,,,
2000-03-13,23.03,5.81,,,
2000-03-13,23.03,5.81,,,
2000-03-14,22.75,5.8,,,
2000-03-14,22.75,5.8,,,
2000-03-15,24.66,5.9,,,
2000-03-15,24.66,5.9,,,
2000-03-16,21.65,5.77,,,
2000-03-16,21.65,5.77,,,
2000-03-17,21.26,5.76,,,
2000-03-17,21.26,5.76,,,
2000-03-20,22.31,5.82,,,
2000-03-20,22.31,5.82,,,
2000-03-21,23.45,5.81,,,
2000-03-21,23.45,5.81,,,
2000-03-22,21.91,6.02,,,
2000-03-22,21.91,6.02,,,
2000-03-23,21.82,6.04,,,
2000-03-23,21.82,6.04,,,
2000-03-24,22.45,5.98,,,
2000-03-24,22.45,5.98,,,
2000-03-27,24.35,6.07,,,
2000-03-27,24.35,6.07,,,
2000-03-28,24.99,6.02,,,
2000-03-28,24.99,6.02,,,
2000-03-29,24.37,5.98,,,
2000-03-29,24.37,5.98,,,
2000-03-30,23.95,6.11,,,
2000-03-30,23.95,6.11,,,
2000-03-31,24.78,6.17,,,
2000-03-31,24.78,6.17,,,
2000-04-01,24.94,5.38,,,
2000-04-01,24.94,5.38,,,
2000-04-02,20.77,5.7,,,
2000-04-02,20.77,5.7,,,
2000-04-04,23.5,5.98,,,
2000-04-04,23.5,5.98,,,
2000-04-05,31.45,6.05,,,
2000-04-05,31.45,6.05,,,
2000-04-08,18.75,6.44,,,
2000-04-08,18.75,6.44,,,
2000-04-10,22.18,6.51,,,
2000-04-10,22.18,6.51,,,
2000-04-12,28.55,6.57,,,
2000-04-12,28.55,6.57,,,
2000-04-13,28.46,5.97,,,
2000-04-13,28.46,5.97,,,
2000-04-14,30.09,6.08,,,
2000-04-14,30.09,6.08,,,
2000-04-17,33.7,6.18,,,
2000-04-17,33.7,6.18,,,
2000-04-18,27.93,5.93,,,
2000-04-18,27.93,5.93,,,
2000-04-19,26.54,5.93,,,
2000-04-19,26.54,5.93,,,
2000-04-20,26.54,6.05,,,
2000-04-20,26.54,6.05,,,
2000-04-24,27.79,5.9,,,
2000-04-24,27.79,5.9,,,
2000-04-25,26.26,5.99,,,
2000-04-25,26.26,5.99,,,
2000-04-26,25.39,6.0,,,
2000-04-26,25.39,6.0,,,
2000-04-27,29.43,6.0,,,
2000-04-27,29.43,6.0,,,
2000-04-28,25.62,6.06,,,
2000-04-28,25.62,6.06,,,
2000-05-01,27.98,5.41,,,
2000-05-01,27.98,5.41,,,
2000-05-04,28.56,6.08,,,
2000-05-04,28.56,6.08,,,
2000-05-05,29.49,5.94,,,
2000-05-05,29.49,5.94,,,
2000-05-06,23.06,6.51,,,
2000-05-06,23.06,6.51,,,
2000-05-07,20.63,6.52,,,
2000-05-07,20.63,6.52,,,
2000-05-09,19.18,6.61,,,
2000-05-09,19.18,6.61,,,
2000-05-10,21.02,6.54,,,
2000-05-10,21.02,6.54,,,
2000-05-12,27.28,6.51,,,
2000-05-12,27.28,6.51,,,
2000-05-15,26.47,6.34,,,
2000-05-15,26.47,6.34,,,
2000-05-16,24.46,6.13,,,
2000-05-16,24.46,6.13,,,
2000-05-17,24.62,6.25,,,
2000-05-17,24.62,6.25,,,
2000-05-18,23.42,6.49,,,
2000-05-18,23.42,6.49,,,
2000-05-19,24.85,6.51,,,
2000-05-19,24.85,6.51,,,
2000-05-22,26.25,6.52,,,
2000-05-22,26.25,6.52,,,
2000-05-23,25.75,6.47,,,
2000-05-23,25.75,6.47,,,
2000-05-24,25.96,6.48,,,
2000-05-24,25.96,6.48,,,
2000-05-25,23.87,6.56,,,
2000-05-25,23.87,6.56,,,
2000-05-26,24.61,6.4,,,
2000-05-26,24.61,6.4,,,
2000-05-30,24.59,6.71,,,
2000-05-30,24.59,6.71,,,
2000-05-31,24.09,6.83,,,
2000-05-31,24.09,6.83,,,
2000-06-01,26.68,5.54,,,
2000-06-01,26.68,5.54,,,
2000-06-03,20.38,5.73,,,
2000-06-03,20.38,5.73,,,
2000-06-04,27.71,6.05,,,
2000-06-04,27.71,6.05,,,
2000-06-06,23.2,6.47,,,
2000-06-06,23.2,6.47,,,
2000-06-07,20.77,6.51,,,
2000-06-07,20.77,6.51,,,
2000-06-09,19.7,6.56,,,
2000-06-09,19.7,6.56,,,
2000-06-10,20.53,6.43,,,
2000-06-10,20.53,6.43,,,
2000-06-11,24.53,6.49,,,
2000-06-11,24.53,6.49,,,
2000-06-12,24.32,6.48,,,
2000-06-12,24.32,6.48,,,
2000-06-13,23.28,6.46,,,
2000-06-13,23.28,6.46,,,
2000-06-14,21.61,6.54,,,
2000-06-14,21.61,6.54,,,
2000-06-15,21.42,6.7,,,
2000-06-15,21.42,6.7,,,
2000-06-16,20.54,6.46,,,
2000-06-16,20.54,6.46,,,
2000-06-19,21.16,6.51,,,
2000-06-19,21.16,6.51,,,
2000-06-20,20.81,6.49,,,
2000-06-20,20.81,6.49,,,
2000-06-21,21.06,6.47,,,
2000-06-21,21.06,6.47,,,
2000-06-22,21.54,6.52,,,
2000-06-22,21.54,6.52,,,
2000-06-23,22.13,6.51,,,
2000-06-23,22.13,6.51,,,
2000-06-26,24.85,6.63,,,
2000-06-26,24.85,6.63,,,
2000-06-27,22.1,6.56,,,
2000-06-27,22.1,6.56,,,
2000-06-28,21.87,6.5,,,
2000-06-28,21.87,6.5,,,
2000-06-29,20.76,6.76,,,
2000-06-29,20.76,6.76,,,
2000-06-30,19.68,6.86,,,
2000-06-30,19.68,6.86,,,
2000-07-01,25.14,5.61,,,
2000-07-01,25.14,5.61,,,
2000-07-02,22.97,5.76,,,
2000-07-02,22.97,5.76,,,
2000-07-03,22.24,5.68,,,
2000-07-03,22.24,5.68,,,
2000-07-04,25.64,5.95,,,
2000-07-04,25.64,5.95,,,
2000-07-06,23.17,6.5,,,
2000-07-06,23.17,6.5,,,
2000-07-07,19.68,6.42,,,
2000-07-07,19.68,6.42,,,
2000-07-08,19.31,6.46,,,
2000-07-08,19.31,6.46,,,
2000-07-09,20.47,6.53,,,
2000-07-09,20.47,6.53,,,
2000-07-11,25.12,6.48,,,
2000-07-11,25.12,6.48,,,
2000-07-12,25.46,6.49,,,
2000-07-12,25.46,6.49,,,
2000-07-13,19.9,6.5,,,
2000-07-13,19.9,6.5,,,
2000-07-14,19.21,6.51,,,
2000-07-14,19.21,6.51,,,
2000-07-17,20.02,6.58,,,
2000-07-17,20.02,6.58,,,
2000-07-18,19.7,6.47,,,
2000-07-18,19.7,6.47,,,
2000-07-19,19.28,6.45,,,
2000-07-19,19.28,6.45,,,
2000-07-20,19.05,6.52,,,
2000-07-20,19.05,6.52,,,
2000-07-21,19.04,6.51,,,
2000-07-21,19.04,6.51,,,
2000-07-24,19.35,6.52,,,
2000-07-24,19.35,6.52,,,
2000-07-25,19.46,6.46,,,
2000-07-25,19.46,6.46,,,
2000-07-26,19.63,6.49,,,
2000-07-26,19.63,6.49,,,
2000-07-27,19.26,6.52,,,
2000-07-27,19.26,6.52,,,
2000-07-28,19.33,6.44,,,
2000-07-28,19.33,6.44,,,
2000-07-31,20.98,6.64,,,
2000-07-31,20.98,6.64,,,
2000-08-02,21.68,5.67,,,
2000-08-02,21.68,5.67,,,
2000-08-03,24.57,5.77,,,
2000-08-03,24.57,5.77,,,
2000-08-05,28.8,6.01,,,
2000-08-05,28.8,6.01,,,
2000-08-06,23.36,6.54,,,
2000-08-06,23.36,6.54,,,
2000-08-08,18.89,6.44,,,
2000-08-08,18.89,6.44,,,
2000-08-09,18.81,6.5,,,
2000-08-09,18.81,6.5,,,
2000-08-11,24.87,6.51,,,
2000-08-11,24.87,6.51,,,
2000-08-12,23.74,6.47,,,
2000-08-12,23.74,6.47,,,
2000-08-14,18.98,6.58,,,
2000-08-14,18.98,6.58,,,
2000-08-15,17.97,6.63,,,
2000-08-15,17.97,6.63,,,
2000-08-16,17.81,6.48,,,
2000-08-16,17.81,6.48,,,
2000-08-17,18.0,6.47,,,
2000-08-17,18.0,6.47,,,
2000-08-18,17.17,6.44,,,
2000-08-18,17.17,6.44,,,
2000-08-21,17.71,6.48,,,
2000-08-21,17.71,6.48,,,
2000-08-22,17.83,6.42,,,
2000-08-22,17.83,6.42,,,
2000-08-23,17.59,6.5,,,
2000-08-23,17.59,6.5,,,
2000-08-24,17.42,6.56,,,
2000-08-24,17.42,6.56,,,
2000-08-25,16.96,6.54,,,
2000-08-25,16.96,6.54,,,
2000-08-28,17.11,6.57,,,
2000-08-28,17.11,6.57,,,
2000-08-29,16.84,6.51,,,
2000-08-29,16.84,6.51,,,
2000-08-30,17.13,6.51,,,
2000-08-30,17.13,6.51,,,
2000-08-31,17.44,6.65,,,
2000-08-31,17.44,6.65,,,
2000-09-02,21.54,5.76,,,
2000-09-02,21.54,5.76,,,
2000-09-03,24.18,5.79,,,
2000-09-03,24.18,5.79,,,
2000-09-05,28.25,5.92,,,
2000-09-05,28.25,5.92,,,
2000-09-06,22.08,6.47,,,
2000-09-06,22.08,6.47,,,
2000-09-08,18.78,6.48,,,
2000-09-08,18.78,6.48,,,
2000-09-11,26.79,6.52,,,
2000-09-11,26.79,6.52,,,
2000-09-13,18.76,6.47,,,
2000-09-13,18.76,6.47,,,
2000-09-14,18.24,6.5,,,
2000-09-14,18.24,6.5,,,
2000-09-15,18.09,6.55,,,
2000-09-15,18.09,6.55,,,
2000-09-18,18.88,6.44,,,
2000-09-18,18.88,6.44,,,
2000-09-19,20.22,6.4,,,
2000-09-19,20.22,6.4,,,
2000-09-20,19.99,6.5,,,
2000-09-20,19.99,6.5,,,
2000-09-21,20.17,6.53,,,
2000-09-21,20.17,6.53,,,
2000-09-22,22.09,6.48,,,
2000-09-22,22.09,6.48,,,
2000-09-25,20.85,6.54,,,
2000-09-25,20.85,6.54,,,
2000-09-26,21.5,6.5,,,
2000-09-26,21.5,6.5,,,
2000-09-27,21.71,6.5,,,
2000-09-27,21.71,6.5,,,
2000-09-28,21.28,6.59,,,
2000-09-28,21.28,6.59,,,
2000-09-29,19.88,6.6,,,
2000-09-29,19.88,6.6,,,
2000-10-01,21.89,5.74,,,
2000-10-01,21.89,5.74,,,
2000-10-02,23.36,5.79,,,
2000-10-02,23.36,5.79,,,
2000-10-03,20.89,5.75,,,
2000-10-03,20.89,5.75,,,
2000-10-04,25.44,6.05,,,
2000-10-04,25.44,6.05,,,
2000-10-05,29.68,5.95,,,
2000-10-05,29.68,5.95,,,
2000-10-07,20.2,6.51,,,
2000-10-07,20.2,6.51,,,
2000-10-08,18.97,6.52,,,
2000-10-08,18.97,6.52,,,
2000-10-10,23.77,6.57,,,
2000-10-10,23.77,6.57,,,
2000-10-11,28.07,6.48,,,
2000-10-11,28.07,6.48,,,
2000-10-13,29.34,6.46,,,
2000-10-13,29.34,6.46,,,
2000-10-16,27.33,6.59,,,
2000-10-16,27.33,6.59,,,
2000-10-17,26.19,6.45,,,
2000-10-17,26.19,6.45,,,
2000-10-18,30.7,6.53,,,
2000-10-18,30.7,6.53,,,
2000-10-19,26.8,6.54,,,
2000-10-19,26.8,6.54,,,
2000-10-20,24.63,6.5,,,
2000-10-20,24.63,6.5,,,
2000-10-23,24.58,6.53,,,
2000-10-23,24.58,6.53,,,
2000-10-24,24.14,6.49,,,
2000-10-24,24.14,6.49,,,
2000-10-25,25.58,6.53,,,
2000-10-25,25.58,6.53,,,
2000-10-26,26.64,6.53,,,
2000-10-26,26.64,6.53,,,
2000-10-27,27.42,6.51,,,
2000-10-27,27.42,6.51,,,
2000-10-30,26.23,6.59,,,
2000-10-30,26.23,6.59,,,
2000-10-31,24.77,6.59,,,
2000-10-31,24.77,6.59,,,
2000-11-01,21.98,5.63,,,
2000-11-01,21.98,5.63,,,
2000-11-02,22.94,5.71,,,
2000-11-02,22.94,5.71,,,
2000-11-04,27.67,5.97,,,
2000-11-04,27.67,5.97,,,
2000-11-05,29.07,6.05,,,
2000-11-05,29.07,6.05,,,
2000-11-07,19.64,6.39,,,
2000-11-07,19.64,6.39,,,
2000-11-08,19.26,6.5,,,
2000-11-08,19.26,6.5,,,
2000-11-09,19.03,6.5,,,
2000-11-09,19.03,6.5,,,
2000-11-10,26.23,6.46,,,
2000-11-10,26.23,6.46,,,
2000-11-12,23.8,6.49,,,
2000-11-12,23.8,6.49,,,
2000-11-13,29.13,6.55,,,
2000-11-13,29.13,6.55,,,
2000-11-14,27.93,6.52,,,
2000-11-14,27.93,6.52,,,
2000-11-15,27.24,6.61,,,
2000-11-15,27.24,6.61,,,
2000-11-16,25.82,6.55,,,
2000-11-16,25.82,6.55,,,
2000-11-17,25.5,6.48,,,
2000-11-17,25.5,6.48,,,
2000-11-20,26.49,6.52,,,
2000-11-20,26.49,6.52,,,
2000-11-21,27.43,6.5,,,
2000-11-21,27.43,6.5,,,
2000-11-22,26.91,6.58,,,
2000-11-22,26.91,6.58,,,
2000-11-24,27.32,6.49,,,
2000-11-24,27.32,6.49,,,
2000-11-27,26.12,6.5,,,
2000-11-27,26.12,6.5,,,
2000-11-28,26.99,6.46,,,
2000-11-28,26.99,6.46,,,
2000-11-29,27.88,6.5,,,
2000-11-29,27.88,6.5,,,
2000-11-30,28.64,6.62,,,
2000-11-30,28.64,6.62,,,
2000-12-01,23.05,5.59,,,
2000-12-01,23.05,5.59,,,
2000-12-04,27.19,5.93,,,
2000-12-04,27.19,5.93,,,
2000-12-05,26.33,6.11,,,
2000-12-05,26.33,6.11,,,
2000-12-06,22.22,6.54,,,
2000-12-06,22.22,6.54,,,
2000-12-07,20.29,6.38,,,
2000-12-07,20.29,6.38,,,
2000-12-09,18.33,6.47,,,
2000-12-09,18.33,6.47,,,
2000-12-10,27.21,6.47,,,
2000-12-10,27.21,6.47,,,
2000-12-12,24.03,6.43,,,
2000-12-12,24.03,6.43,,,
2000-12-13,23.69,6.47,,,
2000-12-13,23.69,6.47,,,
2000-12-14,23.4,6.53,,,
2000-12-14,23.4,6.53,,,
2000-12-15,25.43,6.58,,,
2000-12-15,25.43,6.58,,,
2000-12-18,26.79,6.5,,,
2000-12-18,26.79,6.5,,,
2000-12-19,27.35,6.47,,,
2000-12-19,27.35,6.47,,,
2000-12-20,29.95,6.47,,,
2000-12-20,29.95,6.47,,,
2000-12-21,31.97,6.48,,,
2000-12-21,31.97,6.48,,,
2000-12-22,28.75,6.44,,,
2000-12-22,28.75,6.44,,,
2000-12-26,28.47,6.58,,,
2000-12-26,28.47,6.58,,,
2000-12-27,28.88,6.53,,,
2000-12-27,28.88,6.53,,,
2000-12-28,27.99,6.53,,,
2000-12-28,27.99,6.53,,,
2000-12-29,26.35,5.41,,,
2000-12-29,26.35,5.41,,,
2001-01-02,22.39,5.57,,,
2001-01-02,22.39,5.57,,,
2001-01-03,29.66,5.59,,,
2001-01-03,29.66,5.59,,,
2001-01-05,25.46,4.61,,,
2001-01-05,25.46,4.61,,,
2001-01-06,23.02,4.14,,,
2001-01-06,23.02,4.14,,,
2001-01-08,20.97,3.79,,,
2001-01-08,20.97,3.79,,,
2001-01-10,33.42,3.02,,,
2001-01-10,33.42,3.02,,,
2001-01-11,33.97,2.61,,,
2001-01-11,33.97,2.61,,,
2001-01-16,25.59,6.2,,,
2001-01-16,25.59,6.2,,,
2001-01-17,24.4,5.94,,,
2001-01-17,24.4,5.94,,,
2001-01-18,24.48,5.93,,,
2001-01-18,24.48,5.93,,,
2001-01-19,23.62,5.92,,,
2001-01-19,23.62,5.92,,,
2001-01-22,24.27,6.0,,,
2001-01-22,24.27,6.0,,,
2001-01-23,23.0,5.97,,,
2001-01-23,23.0,5.97,,,
2001-01-24,21.98,6.05,,,
2001-01-24,21.98,6.05,,,
2001-01-25,22.44,6.1,,,
2001-01-25,22.44,6.1,,,
2001-01-26,22.52,5.96,,,
2001-01-26,22.52,5.96,,,
2001-01-29,22.8,5.98,,,
2001-01-29,22.8,5.98,,,
2001-01-30,23.07,5.9,,,
2001-01-30,23.07,5.9,,,
2001-01-31,22.94,5.74,,,
2001-01-31,22.94,5.74,,,
2001-02-01,27.93,6.67,,,
2001-02-01,27.93,6.67,,,
2001-02-02,20.87,5.5,,,
2001-02-02,20.87,5.5,,,
2001-02-03,29.08,5.52,,,
2001-02-03,29.08,5.52,,,
2001-02-04,29.4,5.3,,,
2001-02-04,29.4,5.3,,,
2001-02-05,24.6,4.35,,,
2001-02-05,24.6,4.35,,,
2001-02-07,19.75,4.11,,,
2001-02-07,19.75,4.11,,,
2001-02-08,20.33,3.68,,,
2001-02-08,20.33,3.68,,,
2001-02-10,32.41,2.35,,,
2001-02-10,32.41,2.35,,,
2001-02-11,32.45,2.43,,,
2001-02-11,32.45,2.43,,,
2001-02-13,21.64,5.46,,,
2001-02-13,21.64,5.46,,,
2001-02-14,21.84,5.5,,,
2001-02-14,21.84,5.5,,,
2001-02-15,21.51,5.57,,,
2001-02-15,21.51,5.57,,,
2001-02-16,21.65,5.46,,,
2001-02-16,21.65,5.46,,,
2001-02-20,23.43,5.57,,,
2001-02-20,23.43,5.57,,,
2001-02-21,24.81,5.5,,,
2001-02-21,24.81,5.5,,,
2001-02-22,25.96,5.52,,,
2001-02-22,25.96,5.52,,,
2001-02-23,27.18,5.46,,,
2001-02-23,27.18,5.46,,,
2001-02-26,27.18,5.55,,,
2001-02-26,27.18,5.55,,,
2001-02-27,25.57,5.49,,,
2001-02-27,25.57,5.49,,,
2001-02-28,26.37,5.59,,,
2001-02-28,26.37,5.59,,,
2001-03-01,29.63,6.35,,,
2001-03-01,29.63,6.35,,,
2001-03-04,32.92,5.1,,,
2001-03-04,32.92,5.1,,,
2001-03-05,25.52,4.48,,,
2001-03-05,25.52,4.48,,,
2001-03-07,19.21,3.69,,,
2001-03-07,19.21,3.69,,,
2001-03-08,20.23,3.69,,,
2001-03-08,20.23,3.69,,,
2001-03-10,32.4,2.27,,,
2001-03-10,32.4,2.27,,,
2001-03-12,25.92,2.05,,,
2001-03-12,25.92,2.05,,,
2001-03-13,30.77,5.5,,,
2001-03-13,30.77,5.5,,,
2001-03-14,30.37,5.48,,,
