Date,.RUA,ACWX.O,AGG
2014-10-08,1165.3598,44.91,110.13
2014-10-09,1140.534,43.84,109.91
2014-10-10,1126.0751,43.13,109.99
2014-10-13,1108.2837,43.16,110.31
2014-10-14,1111.6284,43.27,110.56
2014-10-15,1105.2735,42.93,110.76
2014-10-16,1107.813,42.64,110.67
2014-10-17,1120.4099,43.32,110.52
2014-10-20,1131.0649,43.55,110.65
2014-10-21,1153.6172,43.96,110.55
2014-10-22,1143.9969,43.56,110.49
2014-10-23,1158.7203,43.99,110.23
2014-10-24,1166.2629,44.23,110.27
2014-10-27,1164.3689,44.02,110.31
2014-10-28,1180.15,44.63,110.14
2014-10-29,1177.9659,44.4,109.9
2014-10-30,1185.171,44.7,110.08
2014-10-31,1199.5728,45.38,110.08
2014-12-01,1215.7783,45.15,110.08
2014-12-02,1223.6127,45.18,109.86
2014-12-03,1229.2724,45.24,109.76
2014-12-04,1227.5583,45.08,110.09
2014-12-05,1230.2803,45.12,109.62
2014-12-08,1220.5936,44.59,109.89
2014-12-09,1222.1828,44.36,110.06
2014-12-10,1201.3556,43.77,110.25
2014-12-11,1206.755,43.63,110.21
2014-12-12,1187.9588,42.8,110.56
2014-12-15,1179.8017,42.15,110.26
2014-12-16,1170.7125,42.38,110.53
2014-12-17,1195.7895,42.51,110.39
2014-12-18,1222.9896,43.35,110.1
2014-12-19,1228.5574,43.3,110.28
2014-12-22,1233.2374,43.58,110.45
2014-12-23,1235.4277,43.35,109.94
2014-12-24,1235.9483,43.59,109.69
2014-12-26,1240.5313,43.73,109.74
2014-12-29,1242.1033,43.54,109.97
2014-12-30,1236.142,43.23,110.09
2014-12-31,1224.114,43.02,110.12
2015-01-02,1223.2974,42.76,110.43
2015-01-05,1201.5567,41.83,110.67
2015-01-06,1190.0529,41.4,110.95
2015-01-07,1203.9992,41.87,110.93
2015-01-08,1225.2564,42.48,110.76
2015-01-09,1215.0678,42.25,111.03
2015-01-12,1205.9321,42.08,111.12
2015-01-13,1203.5156,42.22,111.15
2015-01-14,1196.7672,42.09,111.42
2015-01-15,1184.6046,42.31,111.93
2015-01-16,1200.9312,42.77,111.5
2015-01-20,1201.7835,42.86,111.69
2015-01-21,1206.9149,43.27,111.49
2015-01-22,1226.109,43.55,111.43
2015-01-23,1220.2146,43.35,111.71
2015-01-26,1225.3117,43.77,111.66
2015-01-27,1210.5937,43.76,111.6
2015-01-28,1193.898,43.13,112.07
2015-01-29,1205.2244,43.55,111.98
2015-01-30,1188.9325,42.87,112.38
2015-02-02,1203.3133,43.48,112.2
2015-02-03,1221.1848,44.17,111.77
2015-02-04,1216.3843,43.79,111.94
2015-02-05,1229.5245,44.325,111.71
2015-02-06,1225.4431,43.74,111.06
2015-02-09,1219.6749,43.62,111.04
2015-02-10,1232.0011,43.87,110.92
2015-02-11,1231.9865,43.6,110.87
2015-02-12,1244.2338,44.33,110.89
2015-02-13,1249.7594,44.67,110.76
2015-02-17,1251.6058,44.74,110.31
2015-02-18,1252.1786,44.92,110.62
2015-02-19,1251.0564,44.9,110.53
2015-02-20,1258.6805,45.21,110.55
2015-02-23,1258.2404,44.99,110.75
2015-02-24,1261.2511,45.33,111.24
2015-02-25,1260.8638,45.37,111.32
2015-02-26,1259.2554,45.27,110.92
2015-02-27,1255.07,45.25,111.2
2015-03-02,1263.0346,45.35,110.45
2015-03-03,1257.4341,45.025,110.31
2015-03-04,1251.9321,44.81,110.37
2015-03-05,1253.8094,44.85,110.42
2015-03-06,1236.3595,44.25,109.7
2015-03-09,1241.1347,44.2,109.98
2015-03-10,1221.1313,43.27,110.24
2015-03-11,1220.5923,43.4,110.46
2015-03-12,1236.2403,43.86,110.55
2015-03-13,1229.1872,43.56,110.34
2015-03-16,1244.6049,44.05,110.58
2015-03-17,1241.8498,44.07,110.56
2015-03-18,1256.2679,45.04,111.37
2015-03-19,1251.3308,44.42,110.98
2015-03-20,1262.4225,45.33,111.32
2015-03-23,1260.0827,45.55,111.34
2015-03-24,1253.1581,45.57,111.64
2015-03-25,1233.7874,45.24,111.43
2015-03-26,1231.0361,44.88,111.03
2015-03-27,1234.8737,45.01,111.19
2015-03-30,1250.197,45.22,111.24
2015-03-31,1240.2766,44.7,111.43
2015-04-01,1235.6304,45.07,111.58
2015-04-02,1240.1026,45.49,111.43
2015-04-06,1248.0785,45.98,111.5
2015-04-07,1244.7559,45.94,111.52
2015-04-08,1248.9481,46.28,111.53
2015-04-09,1253.2192,46.45,111.25
2015-04-10,1259.328,46.54,111.25
2015-04-13,1254.1918,46.285,111.37
2015-04-14,1255.8432,46.58,111.49
2015-04-15,1262.5411,46.83,111.64
2015-04-16,1261.5465,47.05,111.58
2015-04-17,1246.6666,46.41,111.67
2015-04-20,1257.9254,46.46,111.59
2015-04-21,1256.5897,46.83,111.47
2015-04-22,1262.3158,47.0,111.14
2015-04-23,1265.7881,47.25,111.31
2015-04-24,1267.3518,47.47,111.5
2015-04-27,1260.976,47.685,111.54
2015-04-28,1264.1851,47.71,111.11
2015-04-29,1258.7992,47.33,110.86
2015-04-30,1244.719,46.84,110.86
2015-05-01,1257.3907,47.23,110.34
2015-05-04,1261.2078,47.25,110.1307
2015-05-05,1245.8147,46.6,110.03
2015-05-06,1241.5375,46.58,109.66
2015-05-07,1246.4697,46.45,109.93
2015-05-08,1262.0345,47.34,110.29
2015-05-11,1256.6279,46.925,109.59
2015-05-12,1253.167,46.88,109.58
2015-05-13,1252.8078,47.13,109.57
2015-05-14,1265.9845,47.61,109.74
2015-05-15,1267.0204,47.76,110.2
2015-05-18,1272.1323,47.54,109.78
2015-05-19,1271.0104,47.38,109.4
2015-05-20,1270.1607,47.41,109.57
2015-05-21,1272.7752,47.59,109.91
2015-05-22,1269.9807,47.41,109.79
2015-05-26,1257.0345,46.57,110.06
2015-05-27,1268.5317,46.91,110.17
2015-05-28,1266.9178,46.74,110.13
2015-05-29,1259.2648,46.31,110.17
2015-06-01,1261.8277,46.12,109.66
2015-06-02,1261.0099,46.38,109.23
2015-06-03,1264.7215,46.54,108.8
2015-06-04,1253.7254,46.0,109.03
2015-06-05,1253.5293,45.56,108.55
2015-06-08,1245.2187,45.47,108.71
2015-06-09,1245.1135,45.23,108.4
2015-06-10,1259.9426,46.06,108.13
2015-06-11,1262.5867,46.15,108.71
2015-06-12,1254.4895,45.85,108.58
2015-06-15,1248.7371,45.48,108.71
2015-06-16,1255.8249,45.5,108.89
2015-06-17,1257.9721,45.48,108.9
2015-06-18,1270.5894,45.88,108.87
2015-06-19,1264.8513,45.68,109.21
2015-06-22,1272.2678,46.47,108.67
2015-06-23,1273.3866,46.66,108.42
2015-06-24,1263.3523,46.31,108.59
2015-06-25,1259.8756,45.58,108.47
2015-06-26,1259.0795,45.47,108.21
2015-06-29,1232.1442,44.2,108.85
2015-06-30,1236.1173,44.18,108.78
2015-07-01,1243.7458,44.44,108.29
2015-07-02,1242.6833,44.56,108.44
2015-07-06,1238.3342,43.6,108.83
2015-07-07,1245.1924,43.46,108.98
2015-07-08,1224.4271,42.35,109.24
2015-07-09,1227.4577,42.99,108.84
2015-07-10,1242.6271,44.23,108.38
2015-07-13,1256.0848,44.45,108.22
2015-07-14,1262.0877,44.7,108.4
2015-07-15,1259.8223,44.5,108.69
2015-07-16,1269.2938,44.84,108.78
2015-07-17,1269.4488,44.77,108.79
2015-07-20,1269.5537,44.75,108.6
2015-07-21,1263.7904,44.66,108.78
2015-07-22,1261.6555,44.255,108.83
2015-07-23,1254.1702,44.075,109.14
2015-07-24,1240.6666,43.57,109.12
2015-07-27,1232.3994,43.15,109.26
2015-07-28,1247.2859,43.66,109.15
2015-07-29,1256.3741,43.87,109.06
2015-07-30,1256.9954,43.8,109.07
2015-07-31,1255.4437,44.08,109.5
2015-08-03,1251.5494,43.845,109.4
2015-08-04,1249.02,43.89,109.08
2015-08-05,1252.8142,44.07,108.88
2015-08-06,1242.1071,43.895,109.01
2015-08-07,1238.2845,43.84,109.2
2015-08-10,1254.2092,44.44,109.06
2015-08-11,1242.3744,43.7,109.42
2015-08-12,1243.0136,43.37,109.35
2015-08-13,1241.3607,43.32,109.12
2015-08-14,1246.5609,43.37,109.07
2015-08-17,1254.1365,43.19,109.26
2015-08-18,1250.0109,42.9,109.06
2015-08-19,1239.3279,42.46,109.4
2015-08-20,1212.0169,41.52,109.57
2015-08-21,1176.2313,40.44,109.76
2015-08-24,1129.8074,38.94,109.72
2015-08-25,1115.8225,39.4,109.46
2015-08-26,1156.4806,40.33,108.95
2015-08-27,1184.368,41.17,109.1
2015-08-28,1186.5977,41.04,109.0
2015-08-31,1177.131,40.8,108.92
2015-09-01,1142.9739,39.42,109.02
2015-09-02,1163.3599,39.96,108.88
2015-09-03,1164.8919,40.06,109.04
2015-09-04,1148.2523,39.1,109.27
2015-09-08,1176.5212,40.24,109.01
2015-09-09,1160.6834,40.09,109.05
2015-09-10,1166.2747,40.38,108.93
2015-09-11,1171.4882,40.32,109.06
2015-09-14,1166.764,40.09,109.09
2015-09-15,1181.238,40.35,108.6
2015-09-16,1191.5181,41.05,108.51
2015-09-17,1189.7066,41.14,109.19
2015-09-18,1170.8979,40.18,109.28
2015-09-21,1175.0824,40.16,108.99
2015-09-22,1159.9758,39.25,109.25
2015-09-23,1157.2212,38.91,109.16
2015-09-24,1152.9564,38.84,109.3
2015-09-25,1150.6764,39.1,109.11
2015-09-28,1119.8828,38.27,109.37
2015-09-29,1120.0518,38.24,109.54
2015-09-30,1140.8227,39.05,109.58
2015-10-01,1142.4651,39.18,109.46
2015-10-02,1159.3027,39.91,109.79
2015-10-05,1180.9868,40.74,109.38
2015-10-06,1176.0603,40.81,109.65
2015-10-07,1186.7372,41.39,109.57
2015-10-08,1197.1414,41.73,109.42
2015-10-09,1198.3,41.83,109.33
2015-10-12,1199.1247,41.73,109.61
2015-10-13,1189.9139,41.21,109.62
2015-10-14,1183.7358,41.36,110.03
2015-10-15,1201.9943,42.08,109.88
2015-10-16,1206.4952,42.06,109.77
2015-10-19,1207.0046,41.84,109.88
2015-10-20,1205.3566,41.75,109.66
2015-10-21,1196.6049,41.5,109.92
2015-10-22,1214.5267,42.08,109.94
2015-10-23,1227.1005,42.43,109.75
2015-10-26,1224.536,42.21,109.8
2015-10-27,1219.9958,41.81,109.96
2015-10-28,1236.8242,42.03,109.63
2015-10-29,1234.609,41.69,109.16
2015-10-30,1229.5247,41.61,109.45
2015-11-02,1245.3607,42.05,109.02
2015-11-03,1248.6456,42.16,108.82
2015-11-04,1244.7691,41.92,108.82
2015-11-05,1243.3428,41.88,108.77
2015-11-06,1243.5636,41.55,108.25
2015-11-09,1231.1966,41.03,108.18
2015-11-10,1233.2832,40.99,108.38
2015-11-11,1228.3882,41.13,108.24
2015-11-12,1210.2845,40.645,108.34
2015-11-13,1197.6688,40.25,108.55
2015-11-16,1214.3567,40.78,108.64
2015-11-17,1212.5616,40.84,108.72
2015-11-18,1232.145,41.25,108.64
2015-11-19,1230.3868,41.49,108.69
2015-11-20,1235.176,41.46,108.62
2015-11-23,1234.5729,41.19,108.65
2015-11-24,1237.0535,41.25,108.75
2015-11-25,1238.0994,41.295,108.8
2015-11-27,1239.3044,41.14,108.77
2015-11-30,1233.5591,41.07,108.81
2015-12-01,1245.8501,41.54,108.82
2015-12-02,1232.3021,41.09,108.685
2015-12-03,1214.1259,40.89,107.89
2015-12-04,1236.9036,41.15,108.24
2015-12-07,1226.6576,40.72,108.4
2015-12-08,1218.9922,40.13,108.44
2015-12-09,1208.9576,39.98,108.44
2015-12-10,1211.9132,39.93,108.42
2015-12-11,1188.1242,39.1,108.69
2015-12-14,1191.4368,39.17,108.18
2015-12-15,1204.5983,39.52,108.19
2015-12-16,1222.1521,40.3,108.0
2015-12-17,1204.2513,39.75,108.15
2015-12-18,1184.0841,39.37,108.38
2015-12-21,1192.7489,39.34,108.28
2015-12-22,1203.1654,39.64,108.2
2015-12-23,1218.4592,40.25,108.18
2015-12-24,1217.0501,40.14,108.01
2015-12-28,1213.8976,39.99,108.01
2015-12-29,1226.3913,40.37,107.74
2015-12-30,1217.3047,39.97,107.72
2015-12-31,1206.1029,39.61,108.01
2016-01-04,1187.1332,38.85,107.97
2016-01-05,1189.231,38.81,108.02
2016-01-06,1173.1378,38.0899,108.43
2016-01-07,1144.6192,37.23,108.42
2016-01-08,1131.583,36.84,108.66
2016-01-11,1131.3209,36.87,108.35
2016-01-12,1139.0618,37.06,108.59
2016-01-13,1109.391,36.5,108.84
2016-01-14,1127.0177,36.96,108.8
2016-01-15,1103.3416,35.65,108.93
2016-01-19,1101.6939,35.97,108.82
2016-01-20,1090.5084,35.19,108.91
2016-01-21,1095.1522,35.46,108.76
2016-01-22,1118.2804,36.54,108.84
2016-01-25,1099.6792,35.99,108.78
2016-01-26,1116.5008,36.64,108.92
2016-01-27,1103.7465,36.435,108.94
2016-01-28,1108.2155,36.63,109.03
2016-01-29,1136.8369,37.41,109.35
2016-02-01,1136.4644,37.28,108.99
2016-02-02,1114.2165,36.37,109.32
2016-02-03,1119.7081,36.81,109.31
2016-02-04,1122.4588,36.94,109.42
2016-02-05,1099.559,36.47,109.32
2016-02-08,1082.2349,35.79,109.74
2016-02-09,1080.6087,35.33,109.73
2016-02-10,1080.8079,35.36,110.0
2016-02-11,1067.3401,34.87,110.07
2016-02-12,1088.2583,35.42,109.77
2016-02-16,1107.6222,36.16,109.5
2016-02-17,1126.2843,36.83,109.44
2016-02-18,1121.0231,36.71,109.77
2016-02-19,1121.4404,36.59,109.79
2016-02-22,1137.6051,37.08,109.82
2016-02-23,1123.9902,36.44,109.84
2016-02-24,1129.6293,36.4,109.88
2016-02-25,1142.4033,36.78,110.16
2016-02-26,1141.8331,36.64,109.96
2016-02-29,1133.5618,36.49,110.09
2016-03-01,1160.0311,37.55,109.54
2016-03-02,1165.8924,37.85,109.42
2016-03-03,1171.4278,38.24,109.55
2016-03-04,1175.8238,38.63,109.38
2016-03-07,1178.2474,38.63,109.35
2016-03-08,1162.8008,38.19,109.62
2016-03-09,1168.6145,38.39,109.57
2016-03-10,1167.5969,38.34,109.62
2016-03-11,1187.7879,39.3,109.42
2016-03-14,1185.9347,39.19,109.48
2016-03-15,1181.6418,38.72,109.38
2016-03-16,1189.0291,39.21,109.85
2016-03-17,1198.0189,39.67,110.08
2016-03-18,1203.8407,39.59,110.17
2016-03-21,1204.8119,39.57,109.93
2016-03-22,1204.0517,39.48,109.86
2016-03-23,1194.18,38.99,110.1
2016-03-24,1194.2663,38.79,110.11
2016-03-28,1195.0144,39.0,110.19
2016-03-29,1207.7469,39.44,110.52
2016-03-30,1212.4376,39.8,110.48
2016-03-31,1211.1737,39.48,110.825
2016-04-01,1218.2912,39.15,110.51
2016-04-04,1213.5198,38.97,110.62
2016-04-05,1201.2987,38.22,110.77
2016-04-06,1214.2271,38.78,110.75
2016-04-07,1199.4367,38.22,110.99
2016-04-08,1203.1631,38.97,110.88
2016-04-11,1199.8233,39.06,110.96
2016-04-12,1211.3808,39.7,110.78
2016-04-13,1225.5261,40.33,110.83
2016-04-14,1225.3432,40.36,110.64
2016-04-15,1224.8157,40.25,110.95
2016-04-18,1232.5618,40.56,110.94
2016-04-19,1236.2969,41.235,110.93
2016-04-20,1237.4644,41.2,110.66
2016-04-21,1231.0137,40.96,110.51
2016-04-22,1232.8082,40.93,110.52
2016-04-25,1229.7058,40.72,110.4
2016-04-26,1233.4346,40.9,110.35
2016-04-27,1235.7495,40.99,110.68
2016-04-28,1223.863,40.6,110.9
2016-04-29,1217.3652,40.48,110.89
2016-05-02,1226.9422,40.74,110.605
2016-05-03,1214.8073,39.92,110.81
2016-05-04,1207.3602,39.46,110.86
2016-05-05,1206.3633,39.41,111.14
2016-05-06,1210.5469,39.47,110.97
2016-05-09,1211.615,39.29,111.04
2016-05-10,1226.511,39.9,111.09
2016-05-11,1214.5149,39.63,111.09
2016-05-12,1213.3974,39.62,110.99
2016-05-13,1203.5308,39.1,111.2
2016-05-16,1215.5627,39.6,111.01
2016-05-17,1203.742,39.33,110.86
2016-05-18,1204.1444,39.23,110.4
2016-05-19,1199.1528,38.97,110.47
2016-05-20,1208.081,39.27,110.54
2016-05-23,1205.6744,39.17,110.52
2016-05-24,1222.9024,39.67,110.46
2016-05-25,1231.3444,40.08,110.48
2016-05-26,1230.6993,40.18,110.65
2016-05-27,1236.6203,40.12,110.63
2016-05-31,1236.2234,39.99,110.7
2016-06-01,1238.5586,40.0,110.42
2016-06-02,1242.9711,40.06,110.7
2016-06-03,1238.82,40.4,111.3
2016-06-06,1245.7257,40.69,111.15
2016-06-07,1247.6821,41.03,111.25
2016-06-08,1252.1958,41.17,111.29
2016-06-09,1249.2686,40.68,111.37
2016-06-10,1236.3854,39.57,111.52
2016-06-13,1226.1061,39.01,111.61
2016-06-14,1223.5477,38.52,111.56
2016-06-15,1222.1776,38.79,111.8
2016-06-16,1225.0889,38.79,111.87
2016-06-17,1221.5732,39.09,111.79
2016-06-20,1229.7103,39.97,111.48
2016-06-21,1232.0705,40.26,111.4
2016-06-22,1229.6394,39.55,111.47
2016-06-23,1247.1042,40.57,111.28
2016-06-24,1201.6227,37.45,111.86
2016-06-27,1177.3476,36.79,112.33
2016-06-28,1198.4482,37.78,112.47
2016-06-29,1219.6117,38.49,112.39
2016-06-30,1236.6232,38.96,112.615
2016-07-01,1239.5197,39.09,112.65
2016-07-05,1229.7498,38.38,112.95
2016-07-06,1236.4733,38.33,113.16
2016-07-07,1236.1203,38.2,113.08
2016-07-08,1255.971,38.77,113.25
2016-07-11,1261.194,39.29,112.95
2016-07-12,1270.731,39.81,112.61
2016-07-13,1270.1537,39.79,112.77
2016-07-14,1276.0345,40.17,112.67
2016-07-15,1275.3312,39.98,112.26
2016-07-18,1278.3094,40.14,112.32
2016-07-19,1275.8943,39.77,112.51
2016-07-20,1281.9669,40.08,112.41
2016-07-21,1277.2584,39.96,112.51
2016-07-22,1283.5713,40.05,112.53
2016-07-25,1279.7893,39.9,112.4
2016-07-26,1281.286,40.09,112.4
2016-07-27,1279.6074,40.2,112.73
2016-07-28,1281.7755,40.2,112.72
2016-07-29,1284.268,40.58,113.02
2016-08-01,1282.4608,40.34,112.55
2016-08-02,1273.0062,40.16,112.22
2016-08-03,1277.972,40.11,112.34
2016-08-04,1278.3697,40.34,112.55
2016-08-05,1289.5966,40.56,112.17
2016-08-08,1288.5709,40.7,112.24
2016-08-09,1289.301,41.05,112.53
2016-08-10,1285.1326,41.14,112.66
2016-08-11,1291.0233,41.49,112.36
2016-08-12,1290.1718,41.37,112.63
2016-08-15,1294.988,41.59,112.43
2016-08-16,1287.1046,41.49,112.36
2016-08-17,1288.5106,41.46,112.57
2016-08-18,1292.2743,41.66,112.73
2016-08-19,1290.5923,41.37,112.48
2016-08-22,1290.4396,41.29,112.65
2016-08-23,1293.824,41.4,112.68
2016-08-24,1286.3119,41.3,112.64
2016-08-25,1285.33,41.21,112.52
2016-08-26,1283.0335,40.93,112.34
2016-08-29,1289.8502,41.115,112.65
2016-08-30,1287.7753,41.05,112.59
2016-08-31,1284.4798,40.87,112.57
2016-09-01,1284.717,41.15,112.46
2016-09-02,1291.2202,41.67,112.31
2016-09-06,1294.7617,42.08,112.55
2016-09-07,1295.7311,42.06,112.61
2016-09-08,1292.7191,41.93,112.22
2016-09-09,1259.9409,41.01,111.73
2016-09-12,1277.9983,41.31,111.82
2016-09-13,1258.2869,40.45,111.51
2016-09-14,1257.5012,40.46,111.65
2016-09-15,1270.4035,40.86,111.72
2016-09-16,1265.8681,40.38,111.8
2016-09-19,1267.0929,40.64,111.71
2016-09-20,1266.6836,40.81,111.75
2016-09-21,1280.8528,41.59,112.03
2016-09-22,1290.5091,42.0,112.26
2016-09-23,1283.0749,41.58,112.23
2016-09-26,1272.3102,41.12,112.37
2016-09-27,1279.6447,41.37,112.51
2016-09-28,1286.9021,41.73,112.54
2016-09-29,1274.2819,41.21,112.54
2016-09-30,1284.6034,41.48,112.42
2016-10-03,1280.2535,41.45,112.09
2016-10-04,1273.8972,41.3,111.71
2016-10-05,1279.5981,41.6,111.56
2016-10-06,1279.4298,41.43,111.56
2016-10-07,1274.6019,41.21,111.58
2016-10-10,1281.3123,41.43,111.53
2016-10-11,1264.6145,40.78,111.36
2016-10-12,1265.8834,40.71,111.4
2016-10-13,1261.3969,40.55,111.56
2016-10-14,1261.0939,40.57,111.37
2016-10-17,1257.5555,40.45,111.56
2016-10-18,1265.3224,41.01,111.74
2016-10-19,1268.5677,41.15,111.8
2016-10-20,1266.4741,41.12,111.76
2016-10-21,1266.2379,41.08,111.83
2016-10-24,1272.4276,41.105,111.66
2016-10-25,1266.563,41.07,111.66
2016-10-26,1263.2942,40.81,111.44
2016-10-27,1258.0338,40.73,111.16
2016-10-28,1254.6563,40.71,111.16
2016-10-31,1255.4189,40.75,111.3
2016-11-01,1246.3146,40.59,111.03
2016-11-02,1236.9938,40.24,111.16
2016-11-03,1231.618,40.19,111.01
2016-11-04,1230.7302,39.82,111.24
2016-11-07,1258.0058,40.66,111.11
2016-11-08,1262.5431,40.71,110.93
2016-11-09,1278.8767,40.47,109.9
2016-11-10,1282.3708,40.12,109.45
2016-11-11,1283.9392,39.79,109.25
2016-11-14,1286.6819,39.53,108.81
2016-11-15,1295.7163,39.87,108.89
2016-11-16,1293.9447,39.5,109.13
2016-11-17,1300.4171,39.74,108.72
2016-11-18,1298.2052,39.39,108.37
2016-11-21,1307.6057,39.75,108.46
2016-11-22,1311.4245,39.93,108.56
2016-11-23,1313.4404,39.75,108.18
2016-11-25,1318.5548,39.9,108.17
2016-11-28,1310.3116,39.77,108.55
2016-11-29,1311.7419,39.94,108.67
2016-11-30,1308.2921,39.92,108.24
2016-12-01,1303.0673,39.74,107.68
2016-12-02,1303.5808,39.83,108.02
2016-12-05,1312.9626,40.17,108.11
2016-12-06,1318.9686,40.41,108.09
2016-12-07,1335.4582,40.97,108.37
2016-12-08,1340.4779,41.01,108.17
2016-12-09,1346.9522,41.09,107.84
2016-12-12,1343.5846,40.96,107.74
2016-12-13,1351.1615,41.38,107.88
2016-12-14,1339.3291,40.66,107.29
2016-12-15,1344.7863,40.595,107.16
2016-12-16,1342.686,40.52,107.23
2016-12-19,1345.8702,40.44,107.51
2016-12-20,1351.5033,40.59,107.41
2016-12-21,1347.6365,40.19,107.64
2016-12-22,1343.7722,39.97,107.39
2016-12-23,1346.2809,40.09,107.42
2016-12-27,1349.6237,40.07,107.34
2016-12-28,1337.7047,39.99,107.51
2016-12-29,1337.6869,40.26,107.84
2016-12-30,1331.7175,40.27,108.06
2017-01-03,1342.6869,40.49,108.17
2017-01-04,1352.9766,40.94,108.2
2017-01-05,1350.3059,41.29,108.65
2017-01-06,1354.052,41.12,108.29
2017-01-09,1348.7437,41.06,108.47
2017-01-10,1350.4296,41.17,108.44
2017-01-11,1354.04,41.46,108.57
2017-01-12,1350.3045,41.48,108.61
2017-01-13,1353.8988,41.61,108.42
2017-01-17,1348.1168,41.53,108.79
2017-01-18,1351.189,41.32,108.32
2017-01-19,1345.5792,41.24,108.04
2017-01-20,1350.1026,41.42,108.08
2017-01-23,1346.5914,41.6,108.38
2017-01-24,1357.1291,41.78,108.21
2017-01-25,1367.9872,42.2,107.92
2017-01-26,1366.3661,42.06,107.99
2017-01-27,1364.4874,42.01,108.08
2017-01-30,1355.2013,41.71,108.03
2017-01-31,1355.4728,41.81,108.29
2017-02-01,1355.5324,41.98,107.92
2017-02-02,1356.1834,41.99,107.98
2017-02-03,1367.2908,42.15,108.01
2017-02-06,1363.7489,41.91,108.32
2017-02-07,1363.3012,41.83,108.43
2017-02-08,1364.1175,41.99,108.74
2017-02-09,1373.2471,42.14,108.48
2017-02-10,1378.5754,42.32,108.46
2017-02-13,1385.2656,42.48,108.3
2017-02-14,1390.6303,42.45,108.06
2017-02-15,1397.4305,42.66,107.89
2017-02-16,1395.7852,42.72,108.12
2017-02-17,1398.0377,42.59,108.36
2017-02-21,1406.777,42.78,108.35
2017-02-22,1404.5471,42.82,108.42
2017-02-23,1403.6517,42.87,108.6
2017-02-24,1405.6002,42.54,109.0
2017-02-27,1408.5747,42.47,108.8
2017-02-28,1402.828,42.29,108.77
2017-03-01,1422.3276,42.82,108.04
2017-03-02,1412.7588,42.45,107.84
2017-03-03,1413.5477,42.7,107.92
2017-03-06,1408.1321,42.58,107.87
2017-03-07,1403.2522,42.455,107.73
2017-03-08,1399.3424,42.23,107.47
2017-03-09,1399.3689,42.27,107.14
2017-03-10,1404.0432,42.63,107.3
2017-03-13,1405.1425,42.91,107.12
2017-03-14,1400.0851,42.6,107.16
2017-03-15,1412.9517,43.3,107.78
2017-03-16,1411.3693,43.54,107.66
2017-03-17,1410.3806,43.57,107.89
2017-03-20,1406.8315,43.63,108.05
2017-03-21,1386.8952,43.33,108.27
2017-03-22,1389.2048,43.4,108.42
2017-03-23,1388.797,43.49,108.45
2017-03-24,1387.9562,43.62,108.36
2017-03-27,1386.9804,43.71,108.62
2017-03-28,1397.1376,43.85,108.37
2017-03-29,1399.0934,43.92,108.61
2017-03-30,1403.7404,43.78,108.41
2017-03-31,1401.5005,43.62,108.49
2017-04-03,1397.6533,43.65,108.67
2017-04-04,1398.2177,43.65,108.57
2017-04-05,1392.4631,43.47,108.69
2017-04-06,1396.6532,43.46,108.68
2017-04-07,1395.6257,43.43,108.44
2017-04-10,1397.0426,43.37,108.58
2017-04-11,1396.5011,43.54,108.89
2017-04-12,1389.6922,43.54,109.13
2017-04-13,1379.7719,43.24,109.27
2017-04-17,1392.1622,43.59,109.21
2017-04-18,1388.7875,43.3,109.65
2017-04-19,1387.4259,43.11,109.48
2017-04-20,1398.467,43.51,109.31
2017-04-21,1394.2884,43.52,109.34
2017-04-24,1409.4613,44.44,109.18
2017-04-25,1418.397,44.72,108.82
2017-04-26,1418.6768,44.57,108.96
2017-04-27,1419.3765,44.565,109.06
2017-04-28,1414.8433,44.56,109.25
2017-05-01,1417.906,44.74,108.73
2017-05-02,1418.5208,44.94,108.88
2017-05-03,1415.5127,44.765,108.77
2017-05-04,1415.5376,44.96,108.68
2017-05-05,1422.2783,45.44,108.7
2017-05-08,1421.3167,45.19,108.49
2017-05-09,1420.1363,45.22,108.5
2017-05-10,1422.4635,45.35,108.53
2017-05-11,1418.4892,45.3,108.52
2017-05-12,1415.749,45.5,108.92
2017-05-15,1423.1156,45.79,108.88
2017-05-16,1422.1481,46.02,109.02
2017-05-17,1395.279,45.44,109.58
2017-05-18,1400.3363,45.34,109.52
2017-05-19,1409.9003,45.93,109.52
2017-05-22,1417.5388,46.05,109.45
2017-05-23,1420.0572,46.0,109.24
2017-05-24,1423.5782,46.09,109.43
2017-05-25,1429.1513,46.125,109.48
2017-05-26,1429.3802,46.06,109.44
2017-05-30,1426.5064,45.99,109.65
2017-05-31,1426.0976,45.93,109.76
2017-06-01,1439.0508,46.42,109.48
2017-06-02,1444.5294,46.665,109.84
2017-06-05,1441.7754,46.5,109.67
2017-06-06,1437.821,46.4,109.89
2017-06-07,1439.7926,46.37,109.76
2017-06-08,1441.9484,46.38,109.65
2017-06-09,1441.2524,46.18,109.56
2017-06-12,1439.9721,46.03,109.56
2017-06-13,1446.9947,46.35,109.59
2017-06-14,1444.7376,46.3,109.94
2017-06-15,1440.942,45.83,109.87
2017-06-16,1440.8468,46.16,109.94
2017-06-19,1452.8225,46.4,109.79
2017-06-20,1442.3331,45.29,109.96
2017-06-21,1440.9918,45.29,109.98
2017-06-22,1441.0893,45.385,110.03
2017-06-23,1444.5511,45.5,110.05
2017-06-26,1445.5216,45.66,110.15
2017-06-27,1433.4444,45.59,109.82
2017-06-28,1446.9715,45.98,109.86
2017-06-29,1434.7547,45.51,109.65
