Date,CLOSE
2010-06-14,1089.6256
2010-06-15,1115.2278
2010-06-16,1114.6086
2010-06-17,1116.0354
2010-06-18,1117.5106
2010-06-21,1113.1986
2010-06-22,1095.3108
2010-06-23,1092.0351
2010-06-24,1073.6904
2010-06-25,1076.7646
2010-06-28,1074.57
2010-06-29,1041.2425
2010-06-30,1030.7101
2010-07-01,1027.3739
2010-07-02,1022.583
2010-07-06,1028.0605
2010-07-07,1060.2728
2010-07-08,1070.2455
2010-07-09,1077.9577
2010-07-12,1078.7471
2010-07-13,1095.3359
2010-07-14,1095.1712
2010-07-15,1096.4758
2010-07-16,1064.8774
2010-07-19,1071.2477
2010-07-20,1083.4843
2010-07-21,1069.5913
2010-07-22,1093.6705
2010-07-23,1102.6582
2010-07-26,1115.0093
2010-07-27,1113.8385
2010-07-28,1106.1266
2010-07-29,1101.5307
2010-07-30,1101.5974
2010-08-02,1125.8592
2010-08-03,1120.4573
2010-08-04,1127.2391
2010-08-05,1125.8149
2010-08-06,1121.6419
2010-08-09,1127.791
2010-08-10,1121.0609
2010-08-11,1089.4732
2010-08-12,1083.61
2010-08-13,1079.2464
2010-08-16,1079.376
2010-08-17,1092.5417
2010-08-18,1094.1635
2010-08-19,1075.6323
2010-08-20,1071.6922
2010-08-23,1067.3586
2010-08-24,1051.8714
2010-08-25,1055.3285
2010-08-26,1047.2238
2010-08-27,1064.5906
2010-08-30,1048.9219
2010-08-31,1049.3265
2010-09-01,1080.2939
2010-09-02,1090.1001
2010-09-03,1104.5066
2010-09-07,1091.8404
2010-09-08,1098.8704
2010-09-09,1104.1831
2010-09-10,1109.5521
2010-09-13,1121.9031
2010-09-14,1121.0992
2010-09-15,1125.0654
2010-09-16,1124.6632
2010-09-17,1125.5925
2010-09-20,1142.7089
2010-09-21,1139.7819
2010-09-22,1134.2775
2010-09-23,1124.829
2010-09-24,1148.6706
2010-09-27,1142.1632
2010-09-28,1147.6987
2010-09-29,1144.7262
2010-09-30,1141.2012
2010-10-01,1146.2369
2010-10-04,1137.0337
2010-10-05,1160.745
2010-10-06,1159.9739
2010-10-07,1158.0577
2010-10-08,1165.1462
2010-10-11,1165.318
2010-10-12,1169.771
2010-10-13,1178.1023
2010-10-14,1173.8137
2010-10-15,1176.1885
2010-10-18,1184.7117
2010-10-19,1165.8956
2010-10-20,1178.173
2010-10-21,1180.2646
2010-10-22,1183.0768
2010-10-25,1185.6207
2010-10-26,1185.6361
2010-10-27,1182.448
2010-10-28,1183.7761
2010-10-29,1183.2577
2010-11-01,1184.3848
2010-11-02,1193.5676
2010-11-03,1197.9614
2010-11-04,1221.0553
2010-11-05,1225.8479
2010-11-08,1223.2467
2010-11-09,1213.3966
2010-11-10,1218.7085
2010-11-11,1213.5353
2010-11-12,1199.2083
2010-11-15,1197.7515
2010-11-16,1178.3444
2010-11-17,1178.5879
2010-11-18,1196.6851
2010-11-19,1199.7301
2010-11-22,1197.8437
2010-11-23,1180.7273
2010-11-24,1198.3538
2010-11-26,1189.4038
2010-11-29,1187.7615
2010-11-30,1180.553
2010-12-01,1206.068
2010-12-02,1221.5317
2010-12-03,1224.7077
2010-12-06,1223.1216
2010-12-07,1223.7464
2010-12-08,1228.2841
2010-12-09,1232.9977
2010-12-10,1240.3977
2010-12-13,1240.4598
2010-12-14,1241.5889
2010-12-15,1235.2331
2010-12-16,1242.8701
2010-12-17,1243.9073
2010-12-20,1247.0777
2010-12-21,1254.6004
2010-12-22,1258.8371
2010-12-23,1256.7716
2010-12-27,1257.5365
2010-12-28,1258.5136
2010-12-29,1259.7828
2010-12-30,1257.8841
2010-12-31,1257.636
2011-01-03,1271.8699
2011-01-04,1270.1964
2011-01-05,1276.5635
2011-01-06,1273.8521
2011-01-07,1271.5024
2011-01-10,1269.7529
2011-01-11,1274.4823
2011-01-12,1285.9552
2011-01-13,1283.7587
2011-01-14,1293.245
2011-01-18,1295.0195
2011-01-19,1281.9177
2011-01-20,1280.2568
2011-01-21,1283.3467
2011-01-24,1290.8355
2011-01-25,1291.1799
2011-01-26,1296.6331
2011-01-27,1299.5409
2011-01-28,1276.3435
2011-01-31,1286.1209
2011-02-01,1307.5918
2011-02-02,1304.0292
2011-02-03,1307.1022
2011-02-04,1310.8702
2011-02-07,1319.052
2011-02-08,1324.5731
2011-02-09,1320.8789
2011-02-10,1321.8684
2011-02-11,1329.1456
2011-02-14,1332.322
2011-02-15,1328.0137
2011-02-16,1336.322
2011-02-17,1340.4265
2011-02-18,1343.0135
2011-02-22,1315.4446
2011-02-23,1307.3982
2011-02-24,1306.0994
2011-02-25,1319.8827
2011-02-28,1327.2242
2011-03-01,1306.3315
2011-03-02,1308.44
2011-03-03,1330.9685
2011-03-04,1321.1529
2011-03-07,1310.1307
2011-03-08,1321.8181
2011-03-09,1320.0248
2011-03-10,1295.1062
2011-03-11,1304.2813
2011-03-14,1296.3878
2011-03-15,1281.8718
2011-03-16,1256.8764
2011-03-17,1273.7153
2011-03-18,1279.205
2011-03-21,1298.3831
2011-03-22,1293.7695
2011-03-23,1297.5432
2011-03-24,1309.6605
2011-03-25,1313.8021
2011-03-28,1310.1934
2011-03-29,1319.4432
2011-03-30,1328.26
2011-03-31,1325.8267
2011-04-01,1332.4131
2011-04-04,1332.8739
2011-04-05,1332.6338
2011-04-06,1335.5402
2011-04-07,1333.5088
2011-04-08,1328.1668
2011-04-11,1324.456
2011-04-12,1314.1578
2011-04-13,1314.4136
2011-04-14,1314.5202
2011-04-15,1319.6779
2011-04-18,1305.1361
2011-04-19,1312.622
2011-04-20,1330.3578
2011-04-21,1337.3849
2011-04-25,1335.2479
2011-04-26,1347.2399
2011-04-27,1355.658
2011-04-28,1360.4807
2011-04-29,1363.6122
2011-05-02,1361.222
2011-05-03,1356.6222
2011-05-04,1347.3234
2011-05-05,1335.1026
2011-05-06,1340.2029
2011-05-09,1346.295
2011-05-10,1357.1598
2011-05-11,1342.0832
2011-05-12,1348.6496
2011-05-13,1337.775
2011-05-16,1329.469
2011-05-17,1328.9783
2011-05-18,1340.677
2011-05-19,1343.6011
2011-05-20,1333.2692
2011-05-23,1317.3656
2011-05-24,1316.2807
2011-05-25,1320.4731
2011-05-26,1325.6892
2011-05-27,1331.1038
2011-05-31,1345.1973
2011-06-01,1314.5459
2011-06-02,1312.9372
2011-06-03,1300.1626
2011-06-06,1286.1679
2011-06-07,1284.9443
2011-06-08,1279.5558
2011-06-09,1289.0025
2011-06-10,1270.9793
2011-06-13,1271.8268
2011-06-14,1287.8678
2011-06-15,1265.4229
2011-06-16,1267.6368
2011-06-17,1271.5032
2011-06-20,1278.3633
2011-06-21,1295.519
2011-06-22,1287.1365
2011-06-23,1283.4991
2011-06-24,1268.4452
2011-06-27,1280.0958
2011-06-28,1296.6733
2011-06-29,1307.411
2011-06-30,1320.639
2011-07-01,1339.6687
2011-07-05,1337.8766
2011-07-06,1339.2247
2011-07-07,1353.2173
2011-07-08,1343.804
2011-07-11,1319.49
2011-07-12,1313.6439
2011-07-13,1317.72
2011-07-14,1308.8679
2011-07-15,1316.1442
2011-07-18,1305.4357
2011-07-19,1326.7257
2011-07-20,1325.8394
2011-07-21,1343.8012
2011-07-22,1345.0158
2011-07-25,1337.433
2011-07-26,1331.9385
2011-07-27,1304.8891
2011-07-28,1300.6679
2011-07-29,1292.2828
2011-08-01,1286.9418
2011-08-02,1254.045
2011-08-03,1260.3406
2011-08-04,1200.0703
2011-08-05,1199.3752
2011-08-08,1119.4609
2011-08-09,1172.5337
2011-08-10,1120.7558
2011-08-11,1172.6374
2011-08-12,1178.8116
2011-08-15,1204.4869
2011-08-16,1192.7613
2011-08-17,1193.8851
2011-08-18,1140.6469
2011-08-19,1123.5264
2011-08-22,1123.82
2011-08-23,1162.3516
2011-08-24,1177.602
2011-08-25,1159.2701
2011-08-26,1176.8004
2011-08-29,1210.0848
2011-08-30,1212.9227
2011-08-31,1218.8936
2011-09-01,1204.4198
2011-09-02,1173.9659
2011-09-06,1165.2395
2011-09-07,1198.6249
2011-09-08,1185.8997
2011-09-09,1154.2335
2011-09-12,1162.2655
2011-09-13,1172.8713
2011-09-14,1188.6752
2011-09-15,1209.1116
2011-09-16,1216.0141
2011-09-19,1204.0899
2011-09-20,1202.0878
2011-09-21,1166.7616
2011-09-22,1129.56
2011-09-23,1136.4294
2011-09-26,1162.9466
2011-09-27,1175.3752
2011-09-28,1151.0606
2011-09-29,1160.3975
2011-09-30,1131.4204
2011-10-03,1099.2273
2011-10-04,1123.9467
2011-10-05,1144.0339
2011-10-06,1164.9729
2011-10-07,1155.4641
2011-10-10,1194.8883
2011-10-11,1195.5353
2011-10-12,1207.2541
2011-10-13,1203.6586
2011-10-14,1224.577
2011-10-17,1200.8584
2011-10-18,1225.3784
2011-10-19,1209.8812
2011-10-20,1215.3899
2011-10-21,1238.2499
2011-10-24,1254.1948
2011-10-25,1229.0501
2011-10-26,1242.0002
2011-10-27,1284.591
2011-10-28,1285.0864
2011-10-31,1253.2963
2011-11-01,1218.277
2011-11-30,1246.9601
2011-12-01,1244.583
2011-12-02,1244.278
2011-12-05,1257.0811
2011-12-06,1258.4703
2011-12-07,1261.0087
2011-12-08,1234.3527
2011-12-09,1255.192
2011-12-12,1236.4705
2011-12-13,1225.7335
2011-12-14,1211.8184
2011-12-15,1215.7522
2011-12-16,1219.6572
2011-12-19,1205.3512
2011-12-20,1241.3045
2011-12-21,1243.716
2011-12-22,1254.0004
2011-12-23,1265.3326
2011-12-27,1265.4326
2011-12-28,1249.6394
2011-12-29,1263.0156
2011-12-30,1257.6048
2012-01-03,1277.0607
2012-01-04,1277.3007
2012-01-05,1281.0563
2012-01-06,1277.8074
2012-01-09,1280.7016
2012-01-10,1292.0788
2012-01-11,1292.4756
2012-01-12,1295.5037
2012-01-13,1289.0924
2012-01-17,1293.6678
2012-01-18,1308.0369
2012-01-19,1314.5011
2012-01-20,1315.3837
2012-01-23,1316.0043
2012-01-24,1314.6546
2012-01-25,1326.0466
2012-01-26,1318.4298
2012-01-27,1316.3277
2012-01-30,1313.0138
2012-01-31,1312.4096
2012-02-01,1324.0891
2012-02-02,1325.541
2012-02-03,1344.9021
2012-02-06,1344.334
2012-02-07,1347.0481
2012-02-08,1349.9596
2012-02-09,1351.9476
2012-02-10,1342.6406
2012-02-13,1351.7715
2012-02-14,1350.4991
2012-02-15,1343.2285
2012-02-16,1358.0441
2012-02-17,1361.2274
2012-02-21,1362.2057
2012-02-22,1357.6558
2012-02-23,1363.46
2012-02-24,1365.743
2012-02-27,1367.5866
2012-02-28,1372.1752
2012-02-29,1365.6827
2012-03-01,1374.0864
2012-03-02,1369.6279
2012-03-05,1364.335
2012-03-06,1343.3599
2012-03-07,1352.6265
2012-03-08,1365.9092
2012-03-09,1370.8657
2012-03-12,1371.0945
2012-03-13,1395.9472
2012-03-14,1394.2781
2012-03-15,1402.598
2012-03-16,1404.1725
2012-03-19,1409.7463
2012-03-20,1405.5174
2012-03-21,1402.8949
2012-03-22,1392.7845
2012-03-23,1397.1076
2012-03-26,1416.5124
2012-03-27,1412.516
2012-03-28,1405.5424
2012-03-29,1403.2768
2012-03-30,1408.4679
2012-04-02,1419.0438
2012-04-03,1413.3806
2012-04-04,1398.9586
2012-04-05,1398.0841
2012-04-09,1382.2021
2012-04-10,1358.5938
2012-04-11,1368.7054
2012-04-12,1387.5654
2012-04-13,1370.2613
2012-04-16,1369.5689
2012-04-17,1390.7796
2012-04-18,1385.1422
2012-04-19,1376.9196
2012-04-20,1378.533
2012-04-23,1366.9435
2012-04-24,1371.971
2012-04-25,1390.6931
2012-04-26,1399.9804
2012-04-27,1403.3581
2012-04-30,1397.912
2012-05-01,1405.8237
2012-05-02,1402.3052
2012-05-03,1391.5711
2012-05-04,1369.0982
2012-05-07,1369.5835
2012-05-08,1363.7222
2012-05-09,1354.5761
2012-05-10,1357.992
2012-05-11,1353.3916
2012-05-14,1338.3479
2012-05-15,1330.6603
2012-05-16,1324.8031
2012-05-17,1304.8629
2012-05-18,1295.22
2012-05-21,1315.9886
2012-05-22,1316.6275
2012-05-23,1318.8578
2012-05-24,1320.6791
2012-05-25,1317.8212
2012-05-29,1332.4191
2012-05-30,1313.3201
2012-05-31,1310.329
2012-06-01,1278.0446
2012-06-04,1278.177
2012-06-05,1285.4972
2012-06-06,1315.1307
2012-06-07,1314.9861
2012-06-08,1325.6555
2012-06-11,1308.9327
2012-06-12,1324.1762
2012-06-13,1314.8809
2012-06-14,1329.0995
2012-06-15,1342.8353
2012-06-18,1344.7767
2012-06-19,1357.9837
2012-06-20,1355.6942
2012-06-21,1325.5137
2012-06-22,1335.0204
2012-06-25,1313.7181
2012-06-26,1319.985
2012-06-27,1331.8531
2012-06-28,1329.0441
2012-06-29,1362.1587
2012-07-02,1365.5134
2012-07-03,1374.0157
2012-07-05,1367.5822
2012-07-06,1354.6761
2012-07-09,1352.4566
2012-07-10,1341.4744
2012-07-11,1341.4547
2012-07-12,1334.7568
2012-07-13,1356.7841
2012-07-16,1353.6438
2012-07-17,1363.6739
2012-07-18,1372.7814
2012-07-19,1376.5132
2012-07-20,1362.6597
2012-07-23,1350.517
2012-07-24,1338.314
2012-07-25,1337.8883
2012-07-26,1360.0237
2012-07-27,1385.97
2012-07-30,1385.3006
2012-07-31,1379.3239
2012-08-01,1375.1363
2012-08-02,1364.9981
2012-08-03,1390.9893
2012-08-06,1394.2274
2012-08-07,1401.3463
2012-08-08,1402.2204
2012-08-09,1402.796
2012-08-10,1405.8678
2012-08-13,1404.1088
2012-08-14,1403.9273
2012-08-15,1405.527
2012-08-16,1415.5144
2012-08-17,1418.1627
2012-08-20,1418.1336
2012-08-21,1413.1714
2012-08-22,1413.4933
2012-08-23,1402.0829
2012-08-24,1411.1267
2012-08-27,1410.4351
2012-08-28,1409.2993
2012-08-29,1410.4894
2012-08-30,1399.4828
2012-08-31,1406.5757
2012-09-04,1404.9394
2012-09-05,1403.4353
2012-09-06,1432.1152
2012-09-07,1437.9172
2012-09-10,1429.0837
2012-09-11,1433.5648
2012-09-12,1436.5635
2012-09-13,1459.9877
2012-09-14,1465.7739
2012-09-17,1461.1885
2012-09-18,1459.3198
2012-09-19,1461.053
2012-09-20,1460.2619
2012-09-21,1460.1513
2012-09-24,1456.886
2012-09-25,1441.5899
2012-09-26,1433.3159
2012-09-27,1447.1541
2012-09-28,1440.6745
2012-10-01,1444.4873
2012-10-02,1445.7543
2012-10-03,1450.9948
2012-10-04,1461.3978
2012-10-05,1460.9266
2012-10-08,1455.8758
2012-10-09,1441.4843
2012-10-10,1432.5625
2012-10-11,1432.8436
2012-10-12,1428.5894
2012-10-15,1440.1265
2012-10-16,1454.9216
2012-10-17,1460.9105
2012-10-18,1457.342
2012-10-19,1433.1872
2012-10-22,1433.8192
2012-10-23,1413.1091
2012-10-24,1408.7517
2012-10-25,1412.971
2012-10-26,1411.9403
2012-10-31,1412.158
2012-11-01,1427.5897
2012-11-02,1414.1977
2012-11-05,1417.2551
2012-11-06,1428.3894
2012-11-07,1394.5309
2012-11-08,1377.5059
2012-11-09,1379.8495
2012-11-12,1380.0288
2012-11-13,1374.526
2012-11-14,1355.4872
2012-11-15,1353.3264
2012-11-16,1359.8764
2012-11-19,1386.8856
2012-11-20,1387.8121
2012-11-21,1391.0263
2012-11-23,1409.1549
2012-11-26,1406.2931
2012-11-27,1398.943
2012-11-28,1409.9344
2012-11-29,1415.9546
2012-11-30,1416.1816
2012-12-03,1409.458
2012-12-04,1407.0475
2012-12-05,1409.2772
2012-12-06,1413.9423
2012-12-07,1418.0747
2012-12-10,1418.5455
2012-12-11,1427.8395
2012-12-12,1428.4763
2012-12-13,1419.4476
2012-12-14,1413.5791
2012-12-17,1430.3609
2012-12-18,1446.7878
2012-12-19,1435.8107
2012-12-20,1443.6929
2012-12-21,1430.1484
2012-12-24,1426.6624
2012-12-26,1419.8264
2012-12-27,1418.0965
2012-12-28,1402.4284
2012-12-31,1426.188
2013-01-02,1462.4207
2013-01-03,1459.3656
2013-01-04,1466.4667
2013-01-07,1461.8915
2013-01-08,1457.1476
2013-01-09,1461.0216
2013-01-10,1472.1226
2013-01-11,1472.0541
2013-01-14,1470.6785
2013-01-15,1472.3415
2013-01-16,1472.6297
2013-01-17,1480.9392
2013-01-18,1485.9764
2013-01-22,1492.5579
2013-01-23,1494.8075
2013-01-24,1494.8153
2013-01-25,1502.9584
2013-01-28,1500.1751
2013-01-29,1507.8399
2013-01-30,1501.9635
2013-01-31,1498.1109
2013-02-01,1513.1739
2013-02-04,1495.7111
2013-02-05,1511.2877
2013-02-06,1512.1182
2013-02-07,1509.3937
2013-02-08,1517.9269
2013-02-11,1517.0092
2013-02-12,1519.4273
2013-02-13,1520.3314
2013-02-14,1521.3809
2013-02-15,1519.7942
2013-02-19,1530.9417
2013-02-20,1511.9544
2013-02-21,1502.4195
2013-02-22,1515.6006
2013-02-25,1487.8481
2013-02-26,1496.9434
2013-02-27,1515.9854
2013-02-28,1514.6783
2013-03-01,1518.2
2013-03-04,1525.2006
2013-03-05,1539.7925
2013-03-06,1541.4589
2013-03-07,1544.2594
2013-03-08,1551.1792
2013-03-11,1556.2243
2013-03-12,1552.4787
2013-03-13,1554.5184
2013-03-14,1563.2337
2013-03-15,1560.6961
2013-03-18,1552.1023
2013-03-19,1548.3419
2013-03-20,1558.7115
2013-03-21,1545.803
2013-03-22,1556.8859
2013-03-25,1551.6917
2013-03-26,1563.772
2013-03-27,1562.8527
2013-03-28,1569.1859
2013-04-01,1562.1738
2013-04-02,1570.2522
2013-04-03,1553.687
2013-04-04,1559.9793
2013-04-05,1553.2789
2013-04-08,1563.0713
2013-04-09,1568.6079
2013-04-10,1587.7318
2013-04-11,1593.3699
2013-04-12,1588.8546
2013-04-15,1552.3636
2013-04-16,1574.567
2013-04-17,1552.0149
2013-04-18,1541.6134
2013-04-19,1555.2544
2013-04-22,1562.4995
2013-04-23,1578.7756
2013-04-24,1578.7895
2013-04-25,1585.1581
2013-04-26,1582.2357
2013-04-29,1593.6071
2013-04-30,1597.5657
2013-05-01,1582.7039
2013-05-02,1597.5908
2013-05-03,1614.4163
2013-05-06,1617.5007
2013-05-07,1625.9646
2013-05-08,1632.69
2013-05-09,1626.6711
2013-05-10,1633.7015
2013-05-13,1633.7662
2013-05-14,1650.3399
2013-05-15,1658.7847
2013-05-16,1650.4737
2013-05-17,1667.4714
2013-05-20,1666.2899
2013-05-21,1669.162
2013-05-22,1655.3481
2013-05-23,1650.5102
2013-05-24,1649.6048
2013-05-28,1660.0596
2013-05-29,1648.3633
2013-05-30,1654.4111
2013-05-31,1630.7419
2013-06-03,1640.4206
2013-06-04,1631.3844
2013-06-05,1608.8987
2013-06-06,1622.5585
2013-06-07,1643.3791
2013-06-10,1642.8127
2013-06-11,1626.1322
2013-06-12,1612.5248
2013-06-13,1636.3649
2013-06-14,1626.7265
2013-06-17,1639.0394
2013-06-18,1651.8068
2013-06-19,1628.9262
2013-06-20,1588.1888
2013-06-21,1592.4285
2013-06-24,1573.0905
2013-06-25,1588.0258
2013-06-26,1603.2569
2013-06-27,1613.1958
2013-06-28,1606.2776
2013-07-01,1614.9625
2013-07-02,1614.0827
2013-07-03,1615.4112
2013-07-05,1631.8869
2013-07-08,1640.4609
2013-07-09,1652.3154
2013-07-10,1652.6175
2013-07-11,1675.0237
2013-07-12,1680.1912
2013-07-15,1682.5003
2013-07-16,1676.2583
2013-07-17,1680.9094
2013-07-18,1689.3717
2013-07-19,1692.088
2013-07-22,1695.5277
2013-07-23,1692.387
2013-07-24,1685.9366
2013-07-25,1690.2531
2013-07-26,1691.6462
2013-07-29,1685.3308
2013-07-30,1685.9589
2013-07-31,1685.725
2013-08-01,1706.8679
2013-08-02,1709.6727
2013-08-05,1707.1371
2013-08-06,1697.3676
2013-08-07,1690.9104
2013-08-08,1697.4821
2013-08-09,1691.4241
2013-08-12,1689.4741
2013-08-13,1694.1637
2013-08-14,1685.3885
2013-08-15,1661.3159
2013-08-16,1655.8265
2013-08-19,1646.0583
2013-08-20,1652.348
2013-08-21,1642.8017
2013-08-22,1656.9571
2013-08-23,1663.5034
2013-08-26,1656.7845
2013-08-27,1630.477
2013-08-28,1634.9565
2013-08-29,1638.1669
2013-08-30,1632.9712
2013-09-03,1639.7702
2013-09-04,1653.0765
2013-09-05,1655.0775
2013-09-06,1655.1655
2013-09-09,1671.7135
2013-09-10,1683.9873
2013-09-11,1689.1287
2013-09-12,1683.4218
2013-09-13,1687.988
2013-09-16,1697.5997
2013-09-17,1704.7613
2013-09-18,1725.5238
2013-09-19,1722.3425
2013-09-20,1709.9127
2013-09-23,1701.8412
2013-09-24,1697.4228
2013-09-25,1692.7662
2013-09-26,1698.6658
2013-09-27,1691.7452
2013-09-30,1681.5467
2013-10-01,1694.9974
2013-10-02,1693.8697
2013-10-03,1678.6573
2013-10-04,1690.5036
2013-10-07,1676.1162
2013-10-08,1655.4494
2013-10-09,1656.3992
2013-10-10,1692.5627
2013-10-11,1703.1952
2013-10-14,1710.1447
2013-10-15,1698.064
2013-10-16,1721.5443
2013-10-17,1733.1502
2013-10-18,1744.5021
2013-10-21,1744.6569
2013-10-22,1754.6712
2013-10-23,1746.3751
2013-10-24,1752.0688
2013-10-25,1759.7656
2013-10-28,1762.1056
2013-10-29,1771.9455
2013-10-30,1763.3075
2013-10-31,1756.5446
2013-11-01,1761.6445
2013-11-04,1767.9304
2013-11-05,1762.9714
2013-11-06,1770.4881
2013-11-07,1747.1524
2013-11-08,1770.6068
2013-11-11,1771.8934
2013-11-12,1767.6853
2013-11-13,1782.0037
2013-11-14,1790.618
2013-11-15,1798.1757
2013-11-18,1791.5302
2013-11-19,1787.8652
2013-11-20,1781.3739
2013-11-21,1795.8533
2013-11-22,1804.7566
2013-11-25,1802.4801
2013-11-26,1802.752
2013-11-27,1807.2333
2013-11-29,1805.8127
2013-12-02,1800.8977
2013-12-03,1795.1547
2013-12-04,1792.81
2013-12-05,1785.0329
2013-12-06,1805.0941
2013-12-09,1808.3652
2013-12-10,1802.6173
2013-12-11,1782.2218
2013-12-12,1775.4982
2013-12-13,1775.3189
2013-12-16,1786.5372
2013-12-17,1781.0048
2013-12-18,1810.6483
2013-12-19,1809.5965
2013-12-20,1818.3206
2013-12-23,1827.989
2013-12-24,1833.3233
2013-12-26,1842.0192
2013-12-27,1841.4027
2013-12-30,1841.0704
2013-12-31,1848.3565
2014-01-02,1831.9847
2014-01-03,1831.3666
2014-01-06,1826.7672
2014-01-07,1837.8772
2014-01-08,1837.4946
2014-01-09,1838.1253
2014-01-10,1842.3722
2014-01-13,1819.2027
2014-01-14,1838.8826
2014-01-15,1848.3785
2014-01-16,1845.891
2014-01-17,1838.6995
2014-01-21,1843.8044
2014-01-22,1844.8559
2014-01-23,1828.4642
2014-01-24,1790.2855
2014-01-27,1781.5599
2014-01-28,1792.4964
2014-01-29,1774.2027
2014-01-30,1794.1902
2014-01-31,1782.587
2014-02-03,1741.8855
2014-02-04,1755.2042
2014-02-05,1751.6418
2014-02-06,1773.43
2014-02-07,1797.0169
2014-02-10,1799.8394
2014-02-11,1819.7478
2014-02-12,1819.2643
2014-02-13,1829.8298
2014-02-14,1838.6327
2014-02-18,1840.7564
2014-02-19,1828.7468
2014-02-20,1839.7822
2014-02-21,1836.2462
2014-02-24,1847.6146
2014-02-25,1845.12
2014-02-26,1845.164
2014-02-27,1854.292
2014-02-28,1859.4494
2014-03-03,1845.7344
2014-03-04,1873.9137
2014-03-05,1873.8115
2014-03-06,1877.0259
2014-03-07,1878.0392
2014-03-10,1877.1739
2014-03-11,1867.626
2014-03-12,1868.1951
2014-03-13,1846.3448
2014-03-14,1841.1335
2014-03-17,1858.8322
2014-03-18,1872.2515
2014-03-19,1860.7714
2014-03-20,1872.0084
2014-03-21,1866.5207
2014-03-24,1857.4445
2014-03-25,1865.6244
2014-03-26,1852.5612
2014-03-27,1849.0426
2014-03-28,1857.6208
2014-03-31,1872.3352
2014-04-01,1885.5226
2014-04-02,1890.8988
2014-04-03,1888.7705
2014-04-04,1865.0934
2014-04-07,1845.0354
2014-04-08,1851.9569
2014-04-09,1872.1788
2014-04-10,1833.078
2014-04-11,1815.6851
2014-04-14,1830.61
2014-04-15,1842.9813
2014-04-16,1862.312
2014-04-17,1864.8514
2014-04-21,1871.8876
2014-04-22,1879.551
2014-04-23,1875.3877
2014-04-24,1878.6105
2014-04-25,1863.4007
2014-04-28,1869.4252
2014-04-29,1878.3301
2014-04-30,1883.9501
2014-05-01,1883.6835
2014-05-02,1881.1381
2014-05-05,1884.6557
2014-05-06,1867.7191
2014-05-07,1878.2077
2014-05-08,1875.6292
2014-05-09,1878.4757
2014-05-12,1896.6543
2014-05-13,1897.4458
2014-05-14,1888.5257
2014-05-15,1870.8486
2014-05-16,1877.8553
2014-05-19,1885.0849
2014-05-20,1872.8342
2014-05-21,1888.0303
2014-05-22,1892.4936
2014-05-23,1900.5332
2014-05-27,1911.9106
2014-05-28,1909.7819
2014-05-29,1920.0268
2014-05-30,1923.5727
2014-06-02,1924.9654
2014-06-03,1924.2447
2014-06-04,1927.875
2014-06-05,1940.4579
2014-06-06,1949.4407
2014-06-09,1951.2726
2014-06-10,1950.7945
2014-06-11,1943.8902
2014-06-12,1930.1146
2014-06-13,1936.1594
2014-06-16,1937.7839
2014-06-17,1941.9916
2014-06-18,1956.9841
2014-06-19,1959.4844
2014-06-20,1962.8734
2014-06-23,1962.6108
2014-06-24,1949.9824
2014-06-25,1959.5311
2014-06-26,1957.2198
2014-06-27,1960.9605
2014-06-30,1960.2312
2014-07-01,1973.3186
2014-07-02,1974.618
2014-07-03,1985.4371
2014-07-07,1977.6509
2014-07-08,1963.7115
2014-07-09,1972.8331
2014-07-10,1964.6766
2014-07-11,1967.5692
2014-07-14,1977.0993
2014-07-15,1973.2821
2014-07-16,1981.5672
2014-07-17,1958.1194
2014-07-18,1978.2184
2014-07-21,1973.6279
2014-07-22,1983.5282
2014-07-23,1987.0052
2014-07-24,1987.9805
2014-07-25,1978.3389
2014-07-28,1978.9113
2014-07-29,1969.9523
2014-07-30,1970.0681
2014-07-31,1930.6739
2014-08-01,1925.1518
2014-08-04,1938.9862
2014-08-05,1920.2112
2014-08-06,1920.236
2014-08-07,1909.5708
2014-08-08,1931.5932
2014-08-11,1936.9156
2014-08-12,1933.7466
2014-08-13,1946.722
2014-08-14,1955.1824
2014-08-15,1955.0626
2014-08-18,1971.74
2014-08-19,1981.601
2014-08-20,1986.506
2014-08-21,1992.366
2014-08-22,1988.4024
2014-08-25,1997.9218
2014-08-26,2000.02
2014-08-27,2000.1177
2014-08-28,1996.7405
2014-08-29,2003.3677
2014-09-02,2002.2844
2014-09-03,2000.7236
2014-09-04,1997.6509
2014-09-05,2007.7119
2014-09-08,2001.5407
2014-09-09,1988.4449
2014-09-10,1995.6923
2014-09-11,1997.446
2014-09-12,1985.5363
2014-09-15,1984.1323
2014-09-16,1998.9814
2014-09-17,2001.5652
2014-09-18,2011.3638
2014-09-19,2010.3967
2014-09-22,1994.2888
2014-09-23,1982.7654
2014-09-24,1998.3022
2014-09-25,1965.9897
2014-09-26,1982.8459
2014-09-29,1977.8011
2014-09-30,1972.2851
2014-10-01,1946.1608
2014-10-02,1946.1668
2014-10-03,1967.9021
2014-10-06,1964.8246
2014-10-07,1935.0991
2014-10-08,1968.8893
2014-10-09,1928.2077
2014-10-10,1906.1297
2014-10-13,1874.7355
2014-10-14,1877.6981
2014-10-15,1862.4911
2014-10-16,1862.7641
2014-10-17,1886.764
2014-10-20,1904.0114
2014-10-21,1941.2825
2014-10-22,1927.1104
2014-10-23,1950.8221
2014-10-24,1964.5803
2014-10-27,1961.6305
2014-10-28,1985.0456
2014-10-29,1982.303
