Date,.RUA,ACWX.O,.SPCBMICUSRE,AGG,.MERH0A0,.BCOM
2008-08-11,762.5642,47.018,243.985,99.44,573.731,188.467
2008-08-12,753.948,46.5,243.985,99.86,575.2,187.451
2008-08-13,752.9351,46.26,233.938,99.69,575.156,192.601
2008-08-14,757.5094,46.1,237.952,99.93,575.157,190.68
2008-08-15,759.8217,45.72,237.391,100.2201,576.097,187.152
2008-08-18,748.5628,45.276,232.52,100.39,576.46,188.322
2008-08-19,741.2858,44.73,227.38,100.31,574.962,190.171
2008-08-20,745.6502,45.0,227.708,100.47,574.639,191.72
2008-08-21,746.8075,45.53,227.708,100.49,573.663,198.439
2008-08-22,755.3052,45.38,224.487,100.3799,573.54,192.92
2008-08-25,740.4023,44.67,232.295,100.69,574.32,192.732
2008-08-26,743.2021,45.01,224.729,100.57,574.485,193.752
2008-08-27,749.7073,45.5,227.315,100.69,574.762,194.714
2008-08-28,760.9393,45.99,236.216,100.78,575.244,190.876
2008-08-29,751.1283,45.952,236.216,100.75,575.564,189.889
2008-08-31,,,,,575.711,
2008-09-01,,,233.778,,575.86,
2008-09-02,747.2846,44.98,235.839,100.69,576.589,183.773
2008-09-03,745.2589,44.712,239.679,100.67,576.577,182.659
2008-09-04,723.2843,42.98,239.679,101.04,576.196,181.885
2008-09-05,726.3031,42.73,233.016,100.74,575.599,178.582
2008-09-08,739.7076,43.55,243.458,101.37,577.672,178.73
2008-09-09,713.683,41.82,233.512,101.82,577.672,175.991
2008-09-10,719.149,42.35,234.805,101.75,576.338,174.312
2008-09-11,727.7879,41.642,236.417,101.62,575.02,173.038
2008-09-12,730.4253,42.894,239.373,101.21,575.075,175.763
2008-09-15,696.3073,40.832,218.295,101.61,570.347,172.495
2008-09-16,709.0556,40.5,232.123,100.58,563.556,167.391
2008-09-17,675.828,39.11,219.205,100.83,559.269,173.177
2008-09-18,706.5228,40.8301,243.299,100.55,555.934,171.847
2008-09-19,735.8479,43.59,248.331,101.0,561.119,175.376
2008-09-22,706.7111,42.93,226.042,99.42,560.613,181.705
2008-09-23,695.8986,42.04,227.562,99.268,557.157,179.352
2008-09-24,693.2394,42.25,224.092,99.39,552.673,178.439
2008-09-25,705.5573,43.07,228.528,99.21,546.107,179.307
2008-09-26,706.5029,42.55,235.204,98.71,538.937,176.79
2008-09-29,646.2374,38.1,217.738,98.26,534.393,167.545
2008-09-30,679.2518,39.91,231.829,98.59,527.942,167.776
2008-10-01,675.1751,39.69,226.263,97.5,523.965,167.484
2008-10-02,645.633,37.72,211.71,97.88,511.855,159.872
2008-10-03,635.4317,37.386,201.225,98.62,508.913,159.017
2008-10-06,610.1514,35.02,193.904,98.65,498.648,150.865
2008-10-07,575.0245,33.19,178.752,96.61,495.212,152.101
2008-10-08,568.1437,32.65,177.415,94.67,485.247,151.506
2008-10-09,524.8726,30.424,158.998,94.89,476.148,151.564
2008-10-10,520.972,29.876,181.551,88.4,453.635,142.165
2008-10-13,580.7537,34.39,189.444,91.82,454.081,146.085
2008-10-14,575.335,33.57,176.325,93.75,465.506,144.865
2008-10-15,522.7339,29.91,153.554,95.25,455.113,138.635
2008-10-16,545.5744,31.3306,161.082,93.754,446.677,135.468
2008-10-17,542.5525,31.04,160.733,94.09,443.346,138.051
2008-10-20,567.8424,32.601,161.509,95.77,446.44,138.545
2008-10-21,550.5891,30.88,155.606,96.61,447.813,136.57
2008-10-22,517.1872,28.5,143.712,97.73,445.748,130.653
2008-10-23,520.1209,28.3,142.109,96.01,442.01,129.568
2008-10-24,502.318,27.09,132.647,95.2,435.126,126.196
2008-10-27,485.2477,25.54,124.781,94.25,432.974,127.642
2008-10-28,534.943,28.6,124.781,94.58,433.752,128.049
2008-10-29,532.292,29.26,146.26,96.38,438.872,135.488
2008-10-30,547.7894,30.49,141.723,96.26,442.713,131.257
2008-10-31,557.8383,30.73,147.683,95.959999,441.896,131.972
2008-11-30,,,,,404.634,
2008-12-01,464.6912,26.5,118.908,99.43,403.401,118.201
2008-12-02,483.9928,27.4,108.496,99.53,404.141,116.351
2008-12-03,496.5783,27.67,108.496,99.54,401.955,114.711
2008-12-04,481.6312,26.64,114.374,99.87,401.16,110.578
2008-12-05,499.9389,27.24,111.073,99.32,396.968,106.092
2008-12-08,519.581,28.69,135.623,99.191,399.01,109.741
2008-12-09,507.3354,28.46,135.623,100.12,400.587,108.775
2008-12-10,514.5426,29.38,133.987,99.94,400.045,111.462
2008-12-11,498.3202,29.35,113.448,100.46,398.16,114.311
2008-12-12,503.8976,29.5,113.448,100.49,393.961,112.644
2008-12-15,496.3224,29.48,126.031,100.73,395.491,112.641
2008-12-16,522.6219,31.0,120.947,101.13,395.685,113.691
2008-12-17,519.3579,30.91,138.223,101.67,399.18,113.936
2008-12-18,508.5892,30.03,128.619,102.31,403.803,112.279
2008-12-19,510.7964,29.62,128.619,101.98,406.195,111.277
2008-12-22,500.98,29.39,136.142,102.53,409.215,110.772
2008-12-23,496.2466,29.0,131.683,103.53,413.5,111.445
2008-12-24,498.8584,29.18,132.37,104.02,413.873,110.94
2008-12-25,,,132.37,,,
2008-12-26,502.2187,29.49,132.37,103.67,417.58,112.572
2008-12-29,499.1292,29.64,133.847,104.09,422.439,113.441
2008-12-30,511.986,30.35,126.197,104.128,431.208,113.468
2008-12-31,520.6034,30.72,131.973,104.2,434.878,117.244
2009-01-01,,,138.428,,,
2009-01-02,536.2596,31.21,138.428,103.55,436.991,119.806
2009-01-05,534.4344,31.17,130.785,105.2,444.345,120.556
2009-01-06,539.7769,31.57,138.374,104.61,456.709,123.458
2009-01-07,523.3657,30.76,138.374,103.65,461.443,118.925
2009-01-08,525.8825,31.01,131.773,102.86,459.16,116.999
2009-01-09,513.9039,30.1,131.773,102.51,461.023,118.268
2009-01-12,501.6122,29.2,125.17,103.05,462.709,113.325
2009-01-13,503.2347,28.57,121.057,103.22,461.078,113.463
2009-01-14,485.6786,27.41,121.057,103.08,457.659,111.769
2009-01-15,487.7114,27.76,114.664,103.07,455.003,111.401
2009-01-16,491.7973,27.81,123.305,103.6,456.754,112.829
2009-01-19,,,123.305,,,
2009-01-20,464.7284,25.76,123.305,103.06,456.886,110.388
2009-01-21,485.2141,27.13,108.804,102.52,455.378,111.18
2009-01-22,476.8256,26.34,114.312,102.08,455.137,110.292
2009-01-23,479.609,26.21,114.312,101.92,454.095,113.235
2009-01-26,482.4108,26.66,117.057,101.82,454.357,114.248
2009-01-27,487.7178,27.33,117.057,102.34,455.218,110.311
2009-01-28,504.4203,28.25,128.908,102.4,458.748,111.255
2009-01-29,487.3312,26.96,128.908,101.49,459.687,110.849
2009-01-30,476.2616,26.6,113.549,102.13,459.58,110.93
2009-02-02,476.6381,26.432,113.549,101.59,457.891,109.438
2009-02-03,483.5673,27.19,114.509,101.14,457.89,109.776
2009-02-04,480.2827,27.07,114.509,101.0,459.54,110.245
2009-02-05,488.1581,27.53,112.242,100.68,460.86,111.753
2009-02-06,501.9794,28.31,109.588,100.95,461.275,113.143
2009-02-09,502.3384,28.344,117.548,100.96,462.605,112.817
2009-02-10,478.1647,26.83,107.782,101.58,464.216,110.556
2009-02-11,481.5372,27.2,109.605,101.56,463.603,109.827
2009-02-12,482.8046,27.02,107.682,102.099998,462.165,109.054
2009-02-13,478.3328,26.78,101.128,101.79,461.03,108.16
2009-02-17,456.6489,25.28,93.791,101.87,458.709,103.519
2009-02-18,455.408,25.18,95.269,101.66,455.311,102.551
2009-02-19,449.7029,25.1,90.806,101.5,455.393,104.057
2009-02-20,444.731,24.65,90.806,100.98,452.209,102.884
2009-02-23,428.9058,23.84,89.177,101.5,451.452,102.583
2009-02-24,446.4474,24.79,97.25,101.3,445.578,103.929
2009-02-25,441.1334,24.264,95.108,101.21,444.182,105.299
2009-02-26,433.9609,24.14,90.293,100.68,443.958,106.689
2009-02-27,424.8825,24.04,89.099,100.69,441.616,105.988
2009-03-02,404.2591,22.66,89.099,100.7,437.746,101.999
2009-03-03,401.4369,22.67,83.138,100.57,433.87,103.28
2009-03-04,411.3588,23.613,85.35,100.1,430.235,106.812
2009-03-05,393.3441,22.69,79.304,100.43,428.584,104.728
2009-03-06,393.8528,22.73,78.463,100.7,427.411,105.834
2009-03-09,389.6149,22.23,78.463,100.01,424.723,104.833
2009-03-10,414.6874,23.64,92.168,100.24,425.938,104.762
2009-03-11,415.619,23.83,90.351,100.48,431.12,102.687
2009-03-12,433.2993,24.52,90.351,100.57,432.537,106.115
2009-03-13,436.5218,24.76,97.624,100.67,436.408,105.941
2009-03-16,434.0784,25.03,87.447,100.36,440.243,107.394
2009-03-17,448.4301,25.64,94.602,100.06,440.568,108.268
2009-03-18,458.4422,26.26,99.296,101.65,441.093,106.458
2009-03-19,453.0435,26.24,99.296,101.8968,443.6,112.481
2009-03-20,443.4296,25.91,93.327,101.33,444.279,112.806
2009-03-23,475.0541,27.83,99.787,101.33,447.509,114.204
2009-03-24,464.679,27.02,99.787,100.64,449.442,113.443
2009-03-25,469.7244,27.38,91.218,100.2,451.467,112.43
2009-03-26,482.0327,27.94,92.772,100.4,455.825,112.908
2009-03-27,471.3119,26.98,95.814,100.48,457.88,110.182
2009-03-30,454.9907,25.93,90.444,100.95,456.62,107.156
2009-03-31,461.1423,26.55,91.482,101.47,456.69,109.782
2009-04-01,468.6465,27.32,91.482,101.073,455.805,108.687
2009-04-02,483.3611,28.55,90.549,100.75,460.085,112.295
2009-04-03,488.6481,28.82,97.256,100.42,462.282,113.675
2009-04-06,484.0654,28.39,105.968,100.4,464.276,111.809
2009-04-07,471.7055,27.81,104.919,100.24,465.216,110.698
2009-04-08,477.9114,28.03,95.625,100.57,467.273,111.367
2009-04-09,497.3338,28.98,97.856,100.42,470.092,113.121
2009-04-10,,,111.169,,,
2009-04-13,498.3787,29.27,111.169,101.15,473.086,113.156
2009-04-14,487.8354,28.99,111.947,101.13,477.391,113.349
2009-04-15,494.0567,29.15,102.357,101.41,479.605,113.763
2009-04-16,502.7041,29.42,111.393,101.23,483.534,113.268
2009-04-17,505.695,29.47,115.815,100.67,489.295,113.575
2009-04-20,482.986,28.24,117.119,101.25,489.63,109.629
2009-04-21,494.319,28.81,104.0,100.93,485.573,109.778
2009-04-22,491.2881,28.54,114.288,101.2,486.48,110.0
2009-04-23,494.8961,29.3,109.635,101.33,488.756,109.73
2009-04-24,504.038,29.73,114.688,101.44,492.769,111.03
2009-04-27,498.3935,29.25,121.083,101.6,494.394,108.603
2009-04-28,497.5294,29.16,112.776,101.57,495.611,107.494
2009-04-29,509.393,29.92,114.313,101.15,500.931,109.871
2009-04-30,508.9069,30.19,119.449,101.64,509.054,110.571
2009-05-01,511.2729,30.53,119.537,100.92,511.064,114.129
2009-05-04,529.3299,32.08,114.257,101.0,514.243,115.738
2009-05-05,527.0979,31.81,124.342,101.21,517.513,115.259
2009-05-06,535.1742,32.54,119.613,101.44,520.884,118.48
2009-05-07,526.9974,31.96,124.24,100.99,527.561,119.338
2009-05-08,540.6437,33.32,116.037,101.18,531.169,120.834
2009-05-11,529.2586,32.49,125.445,101.25,530.867,120.346
2009-05-12,527.7649,32.67,119.719,101.81,529.974,121.213
2009-05-13,512.0152,31.51,118.571,101.9,527.976,119.709
2009-05-14,517.8921,31.86,110.23,101.96,525.424,120.202
2009-05-15,512.1649,31.55,114.486,102.19,525.19,117.697
2009-05-18,528.5481,32.99,109.708,101.89,,119.85
2009-05-19,527.8962,33.17,119.396,101.98,528.639,119.866
2009-05-20,525.264,33.44,116.626,102.29,534.082,121.32
2009-05-21,516.3555,33.05,115.586,101.97,535.182,119.499
2009-05-22,515.3726,33.25,113.203,101.7,537.001,120.653
2009-05-26,530.0093,33.83,113.203,101.47,537.47,121.343
2009-05-27,520.0511,33.302,120.525,100.91,540.343,121.449
